coin,block,etc,eth,etc_pct,eth_pct,date
ETC,70060001,208564083.60535458,171637555.13456127,97.12722261657866,25.177751209322256,2048-11-01
ETC,70100001,208573979.21020344,171686545.44520998,97.13183094893613,25.18493766599378,2048-11-01
ETC,70140001,208583874.8150523,171735549.73910668,97.13643928129358,25.192126173887363,2048-11-01
ETC,70180001,208593770.41990116,171784568.02024272,97.14104761365104,25.199316733588496,2048-12-01
ETC,70230001,208606139.92596224,171845860.5473006,97.14680802909784,25.208307819461538,2048-12-01
ETC,70270001,208616035.5308111,171894910.31432426,97.1514163614553,25.21550299787123,2048-12-01
ETC,70310001,208625931.13565996,171943974.08156657,97.15602469381275,25.222700229992434,2048-12-01
ETC,70350001,208635826.74050882,171993051.85302395,97.1606330261702,25.229899516411386,2049-01-01
ETC,70390001,208645722.3453577,172042143.63269326,97.16524135852765,25.237100857714385,2049-01-01
ETC,70430001,208655617.95020655,172091249.42457318,97.16984969088512,25.244304254488014,2049-01-01
ETC,70470001,208665513.5550554,172140369.23266286,97.17445802324256,25.251509707318903,2049-01-01
ETC,70510001,208675409.15990427,172189503.06096303,97.17906635560001,25.258717216793936,2049-02-01
ETC,70550001,208685304.76475313,172238650.9134808,97.18367468795746,25.26592678350091,2049-02-01
ETC,70590001,208695200.369602,172287812.7942087,97.18828302031493,25.273138408025503,2049-02-01
ETC,70630001,208705095.97445086,172336988.70715573,97.19289135267238,25.280352090955795,2049-02-01
ETC,70670001,208714991.57929972,172386178.65632746,97.19749968502983,25.287567832879372,2049-03-01
ETC,70710001,208724887.18414858,172435382.64572975,97.20210801738727,25.294785634383864,2049-03-01
ETC,70750001,208734782.78899744,172484600.67937028,97.20671634974474,25.302005496057156,2049-03-01
ETC,70790001,208744678.3938463,172533832.76125765,97.21132468210219,25.309227418487275,2049-03-01
ETC,70830001,208754573.99869516,172583078.89540237,97.21593301445964,25.31645140226253,2049-03-01
ETC,70870001,208764469.60354403,172632339.0858143,97.22054134681709,25.323677447971132,2049-04-01
ETC,70910001,208774365.2083929,172681613.3365058,97.22514967917455,25.330905556201667,2049-04-01
ETC,70950001,208784260.81324175,172730901.65149024,97.229758011532,25.33813572754285,2049-04-01
ETC,70990001,208794156.4180906,172780204.0347818,97.23436634388946,25.345367962583538,2049-04-01
ETC,71030001,208804052.02293947,172829520.4903963,97.2389746762469,25.3526022619128,2049-05-01
ETC,71070001,208813947.62778834,172878851.02234995,97.24358300860436,25.359838626119803,2049-05-01
ETC,71110001,208823843.2326372,172928195.63466102,97.24819134096181,25.367077055793974,2049-05-01
ETC,71150001,208833738.83748606,172977554.33134875,97.25279967331927,25.37431755152491,2049-05-01
ETC,71190001,208843634.44233492,173026927.1164328,97.25740800567671,25.381560113902257,2049-05-01
ETC,71230001,208853530.04718378,173076313.99393365,97.26201633803417,25.388804743515784,2049-06-01
ETC,71270001,208863425.65203264,173125714.9678748,97.26662467039162,25.396051440955713,2049-06-01
ETC,71310001,208873321.2568815,173175130.04227927,97.27123300274909,25.403300206812172,2049-06-01
ETC,71350001,208883216.86173037,173224559.22117138,97.27584133510653,25.410551041675504,2049-06-01
ETC,71390001,208893112.46657923,173274002.5085775,97.28044966746398,25.417803946136342,2049-07-01
ETC,71430001,208903008.0714281,173323459.90852413,97.28505799982143,25.425058920785332,2049-07-01
ETC,71480001,208915377.57748917,173385301.51035482,97.29081841526825,25.434130551198958,2049-07-01
ETC,71520001,208925273.18233803,173434790.67824844,97.2954267476257,25.44139018593219,2049-07-01
ETC,71560001,208935168.7871869,173484293.97177726,97.30003507998316,25.44865189277446,2049-08-01
ETC,71600001,208945064.39203575,173533811.39497545,97.30464341234061,25.45591567231754,2049-08-01
ETC,71640001,208954959.9968846,173583342.951875,97.30925174469806,25.46318152515289,2049-08-01
ETC,71680001,208964855.60173348,173632888.64651003,97.31386007705551,25.470449451872284,2049-08-01
ETC,71720001,208974751.20658234,173682448.482916,97.31846840941297,25.47771945306769,2049-08-01
ETC,71760001,208984646.8114312,173732022.46512917,97.32307674177042,25.48499152933118,2049-09-01
ETC,71800001,208994542.41628006,173781610.59718755,97.32768507412788,25.492265681255112,2049-09-01
ETC,71840001,209004438.02112892,173831212.8831297,97.33229340648532,25.4995419094319,2049-09-01
ETC,71880001,209014333.62597778,173880829.32699513,97.33690173884278,25.506820214454105,2049-09-01
ETC,71920001,209024229.23082665,173930459.93282524,97.34151007120023,25.514100596914567,2049-10-01
ETC,71960001,209034124.8356755,173980104.70466247,97.3461184035577,25.521383057406283,2049-10-01
ETC,72000001,209044020.44052437,174029763.64654994,97.35072673591515,25.528667596522332,2049-10-01
ETC,72040001,209053916.04537323,174079436.7625316,97.3553350682726,25.535954214855934,2049-10-01
ETC,72080001,209063811.6502221,174129124.05665442,97.35994340063004,25.54324291300074,2049-11-01
ETC,72120001,209073707.25507095,174178825.53296474,97.36455173298751,25.55053369155032,2049-11-01
ETC,72160001,209083602.85991982,174228541.19551092,97.36916006534496,25.557826551098533,2049-11-01
ETC,72200001,209093498.46476868,174278271.04834113,97.3737683977024,25.5651214922392,2049-11-01
ETC,72240001,209103394.06961754,174328015.09550646,97.37837673005986,25.572418515566593,2049-11-01
ETC,72280001,209113289.6744664,174377773.34105805,97.38298506241732,25.579717621674973,2049-12-01
ETC,72320001,209123185.27931526,174427545.78904963,97.38759339477477,25.58701881115899,2049-12-01
ETC,72360001,209133080.88416412,174477332.4435331,97.39220172713222,25.594322084613026,2049-12-01
ETC,72400001,209142976.489013,174527133.3085644,97.39681005948967,25.60162744263204,2049-12-01
ETC,72440001,209152872.09386185,174576948.38819924,97.40141839184713,25.608934885810985,2050-01-01
ETC,72480001,209162767.6987107,174626777.6864955,97.40602672420458,25.616244414745115,2050-01-01
ETC,72520001,209172663.30355957,174676621.2075113,97.41063505656203,25.62355603002971,2050-01-01
ETC,72560001,209182558.90840843,174726478.95530605,97.41524338891948,25.63086973226025,2050-01-01
ETC,72600001,209192454.5132573,174776350.93394065,97.41985172127694,25.63818552203245,2050-01-01
ETC,72640001,209202350.11810616,174826237.14747667,97.42446005363439,25.6455033999421,2050-02-01
ETC,72680001,209212245.72295502,174876137.59997773,97.42906838599184,25.65282336658529,2050-02-01
ETC,72720001,209222141.32780388,174926052.29550722,97.43367671834929,25.660145422558102,2050-02-01
ETC,72770001,209234510.83386496,174988465.70037293,97.43943713379612,25.66930093155264,2050-03-01
ETC,72810001,209244406.43871382,175038412.4575836,97.44404546615357,25.676627690697963,2050-03-01
ETC,72850001,209254302.04356268,175088373.47104004,97.44865379851102,25.683956541111762,2050-03-01
ETC,72890001,209264197.64841154,175138348.74481145,97.45326213086847,25.691287483390962,2050-03-01
ETC,72930001,209274093.2532604,175188338.28296787,97.45787046322593,25.698620518132596,2050-03-01
ETC,72970001,209283988.85810927,175238342.0895809,97.46247879558338,25.705955645933937,2050-04-01
ETC,73010001,209293884.46295813,175288360.16872302,97.46708712794083,25.713292867392383,2050-04-01
ETC,73050001,209303780.067807,175338392.52446815,97.47169546029828,25.720632183105547,2050-04-01
ETC,73090001,209313675.67265585,175388439.1608914,97.47630379265574,25.727973593671198,2050-04-01
ETC,73130001,209323571.2775047,175438500.08206874,97.48091212501319,25.73531709968726,2050-05-01
ETC,73170001,209333466.88235357,175488575.29207742,97.48552045737064,25.742662701751822,2050-05-01
ETC,73210001,209343362.48720244,175538664.79499567,97.49012878972809,25.75001040046313,2050-05-01
ETC,73250001,209353258.0920513,175588768.5949034,97.49473712208555,25.757360196419672,2050-05-01
ETC,73290001,209363153.69690016,175638886.69587877,97.499345454443,25.76471209021968,2050-05-01
ETC,73330001,209373049.30174902,175689019.10200655,97.50395378680045,25.77206608246234,2050-06-01
ETC,73370001,209382944.90659788,175739165.81737176,97.5085621191579,25.77942217374691,2050-06-01
ETC,73410001,209392840.51144674,175789326.84605658,97.51317045151536,25.7867803646722,2050-06-01
ETC,73450001,209402736.1162956,175839502.1921464,97.51777878387281,25.7941406558375,2050-06-01
ETC,73490001,209412631.72114447,175889691.85972792,97.52238711623026,25.801503047842306,2050-07-01
ETC,73530001,209422527.32599333,175939895.85288858,97.52699544858771,25.808867541286197,2050-07-01
ETC,73570001,209432422.9308422,175990114.17571774,97.53160378094518,25.816234136769044,2050-07-01
ETC,73610001,209442318.53569105,176040346.832305,97.53621211330262,25.823602834890767,2050-07-01
ETC,73650001,209452214.1405399,176090593.8267419,97.54082044566007,25.83097363625156,2050-08-01
ETC,73690001,209462109.74538878,176140855.16312093,97.54542877801752,25.838346541451745,2050-08-01
ETC,73730001,209472005.35023764,176191130.84553522,97.55003711037499,25.84572155109176,2050-08-01
ETC,73770001,209481900.9550865,176241420.87808034,97.55464544273244,25.853098665772382,2050-08-01
ETC,73810001,209491796.55993536,176291725.2648517,97.5592537750899,25.86047788609438,2050-08-01
ETC,73850001,209501692.16478422,176342044.00994647,97.56386210744733,25.86785921265877,2050-09-01
ETC,73890001,209511587.76963308,176392377.11746243,97.5684704398048,25.87524264606666,2050-09-01
ETC,73930001,209521483.37448195,176442724.59149972,97.57307877216225,25.882628186919504,2050-09-01
ETC,73970001,209531378.9793308,176493086.4361592,97.57768710451971,25.890015835818865,2050-09-01
ETC,74020001,209543748.48539189,176556058.9569193,97.58344751996651,25.89925336230006,2050-10-01
ETC,74060001,209553644.09024075,176606453.15047714,97.58805585232398,25.906645756504222,2050-10-01
ETC,74100001,209563539.6950896,176656861.7279914,97.59266418468142,25.91404026071092,2050-10-01
ETC,74140001,209573435.29993847,176707284.69356814,97.59727251703887,25.92143687552247,2050-10-01
ETC,74180001,209583330.90478733,176757722.05131477,97.60188084939632,25.928835601541405,2050-11-01
ETC,74220001,209593226.5096362,176808173.80533817,97.60648918175379,25.936236439370163,2050-11-01
ETC,74260001,209603122.11448506,176858639.95974788,97.61109751411124,25.943639389611572,2050-11-01
ETC,74300001,209613017.71933392,176909120.51865402,97.61570584646869,25.95104445286856,2050-11-01
ETC,74340001,209622913.32418278,176959615.48616818,97.62031417882613,25.95845162974426,2050-11-01
ETC,74380001,209632808.92903164,177010124.86640376,97.6249225111836,25.965860920842072,2050-12-01
ETC,74420001,209642704.5338805,177060648.6634733,97.62953084354105,25.973272326765272,2050-12-01
ETC,74460001,209652600.13872936,177111186.88149232,97.63413917589851,25.980685848117563,2050-12-01
ETC,74500001,209662495.74357823,177161739.5245771,97.63874750825595,25.988101485502774,2050-12-01
ETC,74540001,209672391.3484271,177212306.59684485,97.64335584061341,25.995519239524867,2051-01-01
ETC,74580001,209682286.95327595,177262888.10241416,97.64796417297086,26.002939110788,2051-01-01
ETC,74620001,209692182.5581248,177313484.0454045,97.65257250532832,26.010361099896457,2051-01-01
ETC,74660001,209702078.16297367,177364094.42993683,97.65718083768576,26.017785207454764,2051-01-01
ETC,74700001,209711973.76782253,177414719.26013386,97.66178917004322,26.025211434067668,2051-01-01
ETC,74740001,209721869.3726714,177465358.5401174,97.66639750240067,26.03263978033982,2051-02-01
ETC,74780001,209731764.97752026,177516012.27401266,97.67100583475813,26.040070246876347,2051-02-01
ETC,74820001,209741660.58236912,177566680.46594515,97.67561416711558,26.047502834282422,2051-02-01
ETC,74860001,209751556.18721798,177617363.12004176,97.68022249947303,26.05493754316342,2051-02-01
ETC,74900001,209761451.79206684,177668060.24043024,97.68483083183048,26.062374374124857,2051-03-01
ETC,74940001,209771347.3969157,177718771.83123943,97.68943916418795,26.069813327772394,2051-03-01
ETC,74980001,209781243.00176457,177769497.89660025,97.6940474965454,26.077254404712,2051-03-01
ETC,75020001,209790148.9471725,177820238.4406436,97.69819494958377,26.08469760554965,2051-03-01
ETC,75060001,209798065.43105158,177870993.467502,97.70188161546973,26.092142930891544,2051-04-01
ETC,75100001,209805981.91493067,177921762.98130992,97.7055682813557,26.09959038134416,2051-04-01
ETC,75140001,209813898.39880976,177972546.98620173,97.70925494724166,26.107039957514,2051-04-01
ETC,75180001,209821814.88268885,178023345.48631394,97.71294161312763,26.114491660007833,2051-04-01
ETC,75220001,209829731.36656794,178074158.48578387,97.71662827901359,26.12194548943258,2051-05-01
ETC,75270001,209839626.9714168,178137695.1311479,97.72123661137104,26.131265768134966,2051-05-01
ETC,75310001,209847543.4552959,178188540.76930806,97.724923277257,26.138724385374484,2051-05-01
ETC,75350001,209855459.93917498,178239400.92027798,97.72860994314297,26.14618513151822,2051-05-01
ETC,75390001,209863376.42305407,178290275.58820263,97.73229660902892,26.153648007174183,2051-05-01
ETC,75430001,209871292.90693316,178341164.7772254,97.73598327491489,26.161113012950192,2051-06-01
ETC,75470001,209879209.39081225,178392068.4914912,97.73966994080085,26.16858014945426,2051-06-01
ETC,75510001,209887125.87469134,178442986.73514566,97.74335660668682,26.17604941729452,2051-06-01
ETC,75550001,209895042.35857043,178493919.51233616,97.74704327257278,26.183520817079366,2051-06-01
ETC,75590001,209902958.84244952,178544866.82721072,97.75072993845873,26.190994349417252,2051-07-01
ETC,75630001,209910875.3263286,178595828.68391913,97.7544166043447,26.198470014916936,2051-07-01
ETC,75670001,209918791.8102077,178646805.0866122,97.75810327023066,26.205947814187297,2051-07-01
ETC,75710001,209926708.29408678,178697796.03944114,97.76178993611663,26.213427747837294,2051-07-01
ETC,75750001,209934624.77796587,178748801.5465593,97.7654766020026,26.220909816476173,2051-08-01
ETC,75790001,209942541.26184496,178799821.61212108,97.76916326788854,26.228394020713353,2051-08-01
ETC,75830001,209950457.74572405,178850856.2402814,97.77284993377451,26.23588036115833,2051-08-01
ETC,75870001,209958374.22960314,178901905.43519658,97.77653659966047,26.2433688384208,2051-08-01
ETC,75910001,209966290.71348223,178952969.20102578,97.78022326554644,26.25085945311087,2051-08-01
ETC,75950001,209974207.19736132,179004047.5419269,97.7839099314324,26.25835220583847,2051-09-01
ETC,75990001,209982123.6812404,179055140.4620603,97.78759659731836,26.26584709721389,2051-09-01
ETC,76030001,209990040.1651195,179106247.96558797,97.79128326320432,26.273344127847665,2051-09-01
ETC,76070001,209997956.6489986,179157370.05667126,97.79496992909029,26.280843298350216,2051-09-01
ETC,76110001,210005873.13287768,179208506.73947456,97.79865659497625,26.28834460933243,2051-10-01
ETC,76150001,210013789.61675677,179259658.01816276,97.80234326086222,26.295848061405263,2051-10-01
ETC,76190001,210021706.10063586,179310823.89690152,97.80602992674817,26.30335365517978,2051-10-01
ETC,76230001,210029622.58451495,179362004.37985864,97.80971659263413,26.310861391267355,2051-10-01
ETC,76270001,210037539.06839404,179413199.47120228,97.8134032585201,26.318371270279428,2051-10-01
ETC,76310001,210045455.55227312,179464409.17510208,97.81708992440606,26.32588329282765,2051-11-01
ETC,76350001,210053372.0361522,179515633.4957292,97.82077659029203,26.333397459523887,2051-11-01
ETC,76390001,210061288.5200313,179566872.43725577,97.82446325617798,26.340913770980162,2051-11-01
ETC,76430001,210069205.0039104,179618126.00385433,97.82814992206394,26.348432227808548,2051-11-01
ETC,76470001,210077121.48778948,179669394.19969928,97.83183658794991,26.355952830621398,2051-12-01
ETC,76520001,210087017.09263834,179733500.02324542,97.83644492030736,26.365356602861382,2051-12-01
ETC,76560001,210094933.57651743,179784801.1501646,97.84013158619332,26.37288203637922,2051-12-01
ETC,76600001,210102850.06039652,179836116.91990608,97.84381825207929,26.380409617872978,2051-12-01
ETC,76640001,210110766.5442756,179887447.33664855,97.84750491796524,26.38793934795565,2052-01-01
ETC,76680001,210118683.0281547,179938792.40457296,97.85119158385122,26.39547122724054,2052-01-01
ETC,76720001,210126599.5120338,179990152.12786153,97.85487824973717,26.40300525634114,2052-01-01
ETC,76760001,210134515.99591288,180041526.5106972,97.85856491562313,26.410541435871043,2052-01-01
ETC,76800001,210142432.47979197,180092915.55726373,97.8622515815091,26.41807976644399,2052-01-01
ETC,76840001,210150348.96367106,180144319.2717451,97.86593824739505,26.425620248673727,2052-02-01
ETC,76880001,210158265.44755015,180195737.65833062,97.86962491328103,26.43316288317478,2052-02-01
ETC,76920001,210166181.93142924,180247170.7212082,97.873311579167,26.440707670561498,2052-02-01
ETC,76960001,210174098.41530833,180298618.4645663,97.87699824505295,26.44825461144827,2052-02-01
ETC,77000001,210182014.89918742,180350080.89259467,97.88068491093891,26.45580370644971,2052-03-01
ETC,77040001,210189931.3830665,180401558.00948498,97.88437157682488,26.4633549561807,2052-03-01
ETC,77080001,210197847.8669456,180453049.81942973,97.88805824271084,26.47090836125624,2052-03-01
ETC,77120001,210205764.35082468,180504556.32662266,97.8917449085968,26.478463922291517,2052-03-01
ETC,77160001,210213680.83470377,180556077.53525892,97.89543157448276,26.486021639901917,2052-04-01
ETC,77200001,210221597.31858286,180607613.44953448,97.89911824036872,26.493581514702967,2052-04-01
ETC,77240001,210229513.80246195,180659164.07364747,97.90280490625469,26.501143547310484,2052-04-01
ETC,77280001,210237430.28634104,180710729.4117955,97.90649157214065,26.508707738340227,2052-04-01
ETC,77320001,210245346.77022013,180762309.46817917,97.91017823802662,26.51627408840838,2052-04-01
ETC,77360001,210253263.25409922,180813904.24699903,97.91386490391257,26.523842598131143,2052-05-01
ETC,77400001,210261179.7379783,180865513.75245786,97.91755156979853,26.531413268125014,2052-05-01
ETC,77440001,210269096.2218574,180917137.98875836,97.9212382356845,26.538986099006497,2052-05-01
ETC,77480001,210277012.7057365,180968776.96010602,97.92492490157046,26.5465610913925,2052-05-01
ETC,77520001,210284929.18961558,181020430.6707056,97.92861156745643,26.55413824589983,2052-06-01
ETC,77560001,210292845.67349467,181072099.1247647,97.93229823334238,26.5617175631457,2052-06-01
ETC,77600001,210300762.15737376,181123782.32649127,97.93598489922834,26.569299043747378,2052-06-01
ETC,77640001,210308678.64125285,181175480.28009492,97.93967156511431,26.57688268832239,2052-06-01
ETC,77680001,210316595.12513193,181227192.9897857,97.94335823100027,26.584468497488302,2052-07-01
ETC,77720001,210324511.60901102,181278920.45977655,97.94704489688624,26.592056471863117,2052-07-01
ETC,77760001,210332428.0928901,181330662.69427997,97.95073156277219,26.599646612064774,2052-07-01
ETC,77810001,210342323.69773898,181395361.256425,97.95533989512964,26.609137333952603,2052-07-01
ETC,77850001,210350240.18161806,181447136.72649106,97.95902656101562,26.61673234952508,2052-07-01
ETC,77890001,210358156.66549715,181498926.97477043,97.96271322690157,26.624329532934183,2052-08-01
ETC,77930001,210366073.14937624,181550732.00548148,97.96639989278754,26.631928884798704,2052-08-01
ETC,77970001,210373989.63325533,181602551.82284272,97.9700865586735,26.63953040573747,2052-08-01
ETC,78010001,210381906.11713442,181654386.43107522,97.97377322455945,26.64713409636967,2052-08-01
ETC,78050001,210389822.6010135,181706235.83440092,97.97745989044543,26.654739957314632,2052-09-01
ETC,78090001,210397739.0848926,181758100.03704178,97.9811465563314,26.662347989191677,2052-09-01
ETC,78130001,210405655.5687717,181809979.04322273,97.98483322221735,26.66995819262056,2052-09-01
ETC,78170001,210413572.05265078,181861872.85716888,97.98851988810331,26.677570568221082,2052-09-01
ETC,78210001,210421488.53652987,181913781.48310694,97.99220655398926,26.68518511661325,2052-10-01
ETC,78250001,210429405.02040896,181965704.92526442,97.99589321987524,26.692801838417218,2052-10-01
ETC,78290001,210437321.50428805,182017643.18787077,97.99957988576121,26.7004207342534,2052-10-01
ETC,78330001,210445237.98816714,182069596.27515563,98.00326655164716,26.70804180474225,2052-10-01
ETC,78370001,210453154.47204623,182121564.19135067,98.00695321753312,26.715665050504516,2052-10-01
ETC,78410001,210461070.95592532,182173546.94068798,98.01063988341909,26.723290472161015,2052-11-01
ETC,78450001,210468987.4398044,182225544.52740237,98.01432654930505,26.730918070332955,2052-11-01
ETC,78490001,210476903.9236835,182277556.95572814,98.01801321519102,26.738547845641463,2052-11-01
ETC,78530001,210484820.40756258,182329584.22990194,98.02169988107697,26.74617979870803,2052-11-01
ETC,78570001,210492736.89144167,182381626.35416105,98.02538654696293,26.753813930154223,2052-12-01
ETC,78610001,210500653.37532076,182433683.33274388,98.0290732128489,26.761450240601782,2052-12-01
ETC,78650001,210508569.85919985,182485755.16989034,98.03275987873486,26.769088730672664,2052-12-01
ETC,78690001,210516486.34307894,182537841.86984167,98.03644654462083,26.776729400989023,2052-12-01
ETC,78730001,210524402.82695803,182589943.4368404,98.04013321050678,26.7843722521732,2052-12-01
ETC,78770001,210532319.31083712,182642059.87512967,98.04381987639275,26.792017284847635,2053-01-01
ETC,78810001,210540235.7947162,182694191.18895414,98.04750654227871,26.79966449963497,2053-01-01
ETC,78850001,210548152.2785953,182746337.38255996,98.05119320816466,26.807313897158092,2053-01-01
ETC,78890001,210556068.7624744,182798498.46019375,98.05487987405064,26.81496547803993,2053-01-01
ETC,78930001,210563985.24635348,182850674.4261042,98.05856653993659,26.822619242903745,2053-02-01
ETC,78970001,210571901.73023257,182902865.28454077,98.06225320582256,26.830275192372888,2053-02-01
ETC,79010001,210579818.21411166,182955071.03975376,98.06593987170852,26.837933327070836,2053-02-01
ETC,79060001,210589713.81896052,183020349.18884075,98.07054820406597,26.84750906937169,2053-02-01
ETC,79100001,210597630.3028396,183072588.4773504,98.07423486995194,26.85517212311548,2053-03-01
ETC,79140001,210605546.7867187,183124842.6764604,98.0779215358379,26.862837364115922,2053-03-01
ETC,79180001,210613463.2705978,183177111.79042643,98.08160820172385,26.870504792997302,2053-03-01
ETC,79220001,210621379.75447688,183229395.8235059,98.08529486760983,26.878174410384148,2053-03-01
ETC,79260001,210629296.23835596,183281694.77995667,98.08898153349578,26.885846216901037,2053-04-01
ETC,79300001,210637212.72223505,183334008.6640387,98.09266819938175,26.893520213172877,2053-04-01
ETC,79340001,210645129.20611414,183386337.48001257,98.09635486526771,26.901196399824663,2053-04-01
ETC,79380001,210653045.68999323,183438681.23214084,98.10004153115366,26.90887477748166,2053-04-01
ETC,79420001,210660962.17387232,183491039.92468616,98.10372819703964,26.916555346769183,2053-04-01
ETC,79460001,210668878.6577514,183543413.56191295,98.1074148629256,26.924238108312775,2053-05-01
ETC,79500001,210676795.1416305,183595802.14808735,98.11110152881156,26.93192306273824,2053-05-01
ETC,79540001,210684711.6255096,183648205.68747577,98.11478819469752,26.93961021067142,2053-05-01
ETC,79580001,210692628.10938868,183700624.18434694,98.11847486058348,26.947299552738514,2053-05-01
ETC,79620001,210700544.59326777,183753057.64296886,98.12216152646944,26.95499108956559,2053-06-01
ETC,79660001,210708461.07714686,183805506.0676129,98.12584819235542,26.962684821779227,2053-06-01
ETC,79700001,210716377.56102595,183857969.46255037,98.12953485824137,26.970380750005983,2053-06-01
ETC,79740001,210724294.04490504,183910447.83205503,98.13322152412734,26.97807887487279,2053-06-01
ETC,79780001,210732210.52878413,183962941.1804004,98.1369081900133,26.985779197006536,2053-06-01
ETC,79820001,210740127.01266322,184015449.511861,98.14059485589925,26.993481717034246,2053-07-01
ETC,79860001,210748043.4965423,184067972.83071536,98.14428152178523,27.001186435583552,2053-07-01
ETC,79900001,210755959.9804214,184120511.14124027,98.14796818767118,27.008893353281827,2053-07-01
ETC,79940001,210763876.46430048,184173064.44771504,98.15165485355715,27.016602470756794,2053-07-01
ETC,79980001,210771792.94817957,184225632.7544199,98.15534151944311,27.024313788636338,2053-08-01
ETC,80020001,210778917.70426747,184278216.06563646,98.15865948176278,27.03202730754853,2053-08-01
ETC,80060001,210785250.8908939,184330814.3856468,98.16160881424948,27.039743028121517,2053-08-01
ETC,80100001,210791584.07752034,184383427.7187356,98.1645581467362,27.04746095098382,2053-08-01
ETC,80140001,210797917.26414678,184436056.0691877,98.1675074792229,27.05518107676399,2053-09-01
ETC,80180001,210804250.4507732,184488699.44128993,98.17045681170961,27.06290340609087,2053-09-01
ETC,80220001,210810583.63739964,184541357.83932933,98.17340614419632,27.070627939593333,2053-09-01
ETC,80260001,210816916.82402608,184594031.26759452,98.17635547668303,27.078354677900478,2053-09-01
ETC,80310001,210824833.30730912,184659894.19571745,98.18004214229141,27.088016202249836,2053-09-01
ETC,80350001,210831166.49393556,184712601.4576794,98.18299147477812,27.095747903668922,2053-10-01
ETC,80390001,210837499.680562,184765323.76381457,98.18594080726484,27.10348181193866,2053-10-01
ETC,80430001,210843832.86718842,184818061.11841735,98.18889013975155,27.111217927689008,2053-10-01
ETC,80470001,210850166.05381486,184870813.52578244,98.19183947223826,27.118956251549942,2053-10-01
ETC,80510001,210856499.2404413,184923580.99021137,98.19478880472496,27.126696784152475,2053-11-01
ETC,80550001,210862832.42706773,184976363.51599273,98.19773813721167,27.13443952612571,2053-11-01
ETC,80590001,210869165.61369416,185029161.10743,98.20068746969838,27.142184478100916,2053-11-01
ETC,80630001,210875498.8003206,185081973.76882324,98.20363680218509,27.14993164070888,2053-11-01
ETC,80670001,210881831.98694703,185134801.50447404,98.20658613467181,27.15768101458061,2053-12-01
ETC,80710001,210888165.17357346,185187644.3186848,98.20953546715852,27.165432600347234,2053-12-01
ETC,80750001,210894498.3601999,185240502.21575963,98.21248479964521,27.173186398640127,2053-12-01
ETC,80790001,210900831.54682633,185293375.20000303,98.21543413213193,27.180942410090715,2053-12-01
ETC,80830001,210907164.73345277,185346263.27572185,98.21838346461864,27.188700635330775,2053-12-01
ETC,80870001,210913497.9200792,185399166.44722348,98.22133279710535,27.19646107499218,2054-01-01
ETC,80910001,210919831.10670564,185452084.7188167,98.22428212959205,27.204223729706978,2054-01-01
ETC,80950001,210926164.29333207,185505018.0948113,98.22723146207876,27.21198860010737,2054-01-01
ETC,80990001,210932497.4799585,185557966.57951888,98.23018079456548,27.21975568682586,2054-01-01
ETC,81030001,210938830.66658494,185610930.17725217,98.23313012705218,27.227524990495056,2054-02-01
ETC,81070001,210945163.85321137,185663908.89232484,98.2360794595389,27.23529651174775,2054-02-01
ETC,81110001,210951497.0398378,185716902.72905087,98.23902879202561,27.24307025121677,2054-02-01
ETC,81150001,210957830.22646424,185769911.6917468,98.24197812451231,27.25084620953531,2054-02-01
ETC,81190001,210964163.41309068,185822935.78473043,98.24492745699902,27.258624387336756,2054-03-01
ETC,81230001,210970496.5997171,185875975.01231977,98.24787678948573,27.266404785254522,2054-03-01
ETC,81270001,210976829.78634354,185929029.3788355,98.25082612197245,27.27418740392241,2054-03-01
ETC,81310001,210983162.97296998,185982098.8885982,98.25377545445915,27.281972243974216,2054-03-01
ETC,81350001,210989496.1595964,186035183.54593006,98.25672478694585,27.28975930604397,2054-03-01
ETC,81390001,210995829.34622285,186088283.3551551,98.25967411943257,27.29754859076597,2054-04-01
ETC,81430001,211002162.53284928,186141398.3205977,98.26262345191927,27.30534009877456,2054-04-01
ETC,81470001,211008495.71947572,186194528.44658417,98.26557278440599,27.313133830704373,2054-04-01
ETC,81510001,211014828.90610215,186247673.7374416,98.2685221168927,27.320929787190156,2054-04-01
ETC,81560001,211022745.3893852,186314126.68320873,98.27220878250108,27.33067786204673,2054-05-01
ETC,81600001,211029078.57601163,186367306.11085355,98.27515811498779,27.338478826105245,2054-05-01
ETC,81640001,211035411.76263806,186420500.7174417,98.27810744747451,27.346282016784023,2054-05-01
ETC,81680001,211041744.9492645,186473710.50730518,98.2810567799612,27.354087434718533,2054-05-01
ETC,81720001,211048078.13589093,186526935.4847778,98.28400611244791,27.361895080544514,2054-06-01
ETC,81760001,211054411.32251737,186580175.65419477,98.28695544493463,27.369704954897895,2054-06-01
ETC,81800001,211060744.5091438,186633431.01989222,98.28990477742134,27.377517058414753,2054-06-01
ETC,81840001,211067077.69577023,186686701.58620846,98.29285410990805,27.385331391731484,2054-06-01
ETC,81880001,211073410.88239667,186739987.3574807,98.29580344239476,27.393147955484316,2054-06-01
ETC,81920001,211079744.0690231,186793288.33804995,98.29875277488146,27.400966750310037,2054-07-01
ETC,81960001,211086077.25564954,186846604.53225678,98.30170210736817,27.408787776845365,2054-07-01
ETC,82000001,211092410.44227597,186899935.9444448,98.30465143985488,27.416611035727488,2054-07-01
