coin,total_supply,total_supply_pct,date
EOS,900000000.0,89.99999999999913,2017-07-01
EOS,900961538.4615386,90.09615384615299,2017-08-01
EOS,901730769.2307694,90.17307692307608,2017-09-01
EOS,902500000.0000002,90.24999999999916,2017-10-01
EOS,903461538.4615388,90.34615384615302,2017-11-01
EOS,904230769.2307696,90.4230769230761,2017-12-01
EOS,905192307.6923082,90.51923076922995,2018-01-01
EOS,905961538.461539,90.59615384615304,2018-02-01
EOS,906730769.2307699,90.67307692307612,2018-03-01
EOS,907500000.0000007,90.7499999999992,2018-04-01
EOS,908461538.4615393,90.84615384615307,2018-05-01
EOS,909230769.2307701,90.92307692307614,2018-06-01
EOS,910000000.000001,90.99999999999923,2018-07-01
EOS,910961538.4615395,91.09615384615309,2018-08-01
EOS,911730769.2307703,91.17307692307617,2018-09-01
EOS,912692307.6923089,91.26923076923002,2018-10-01
EOS,913461538.4615397,91.3461538461531,2018-11-01
EOS,914230769.2307706,91.42307692307618,2018-12-01
EOS,915192307.6923091,91.51923076923005,2019-01-01
EOS,915961538.46154,91.59615384615313,2019-02-01
EOS,916730769.2307708,91.67307692307621,2019-03-01
EOS,917692307.6923094,91.76923076923006,2019-04-01
EOS,918461538.4615402,91.84615384615314,2019-05-01
EOS,919230769.2307711,91.92307692307622,2019-06-01
EOS,920192307.6923096,92.01923076923009,2019-07-01
EOS,920961538.4615405,92.09615384615317,2019-08-01
EOS,921730769.2307713,92.17307692307625,2019-09-01
EOS,922692307.6923099,92.2692307692301,2019-10-01
EOS,923461538.4615407,92.34615384615319,2019-11-01
EOS,924230769.2307715,92.42307692307628,2019-12-01
EOS,925192307.6923101,92.51923076923013,2020-01-01
EOS,925961538.4615409,92.5961538461532,2020-02-01
EOS,926730769.2307718,92.6730769230763,2020-03-01
EOS,927692307.6923103,92.76923076923015,2020-04-01
EOS,928461538.4615412,92.84615384615323,2020-05-01
EOS,929423076.9230797,92.9423076923071,2020-06-01
EOS,930192307.6923106,93.01923076923016,2020-07-01
EOS,930961538.4615414,93.09615384615326,2020-08-01
EOS,931923076.92308,93.19230769230711,2020-09-01
EOS,932692307.6923108,93.26923076923019,2020-10-01
EOS,933461538.4615417,93.34615384615329,2020-11-01
EOS,934423076.9230802,93.44230769230712,2020-12-01
EOS,935192307.692311,93.5192307692302,2021-01-01
EOS,936153846.1538496,93.61538461538407,2021-02-01
EOS,936923076.9230804,93.69230769230715,2021-03-01
EOS,937692307.6923113,93.76923076923023,2021-04-01
EOS,938461538.4615421,93.84615384615331,2021-05-01
EOS,939423076.9230807,93.94230769230717,2021-06-01
EOS,940192307.6923115,94.01923076923026,2021-07-01
EOS,940961538.4615424,94.09615384615334,2021-08-01
EOS,941923076.9230809,94.1923076923072,2021-09-01
EOS,942692307.6923118,94.26923076923028,2021-10-01
EOS,943653846.1538503,94.36538461538413,2021-11-01
EOS,944423076.9230812,94.44230769230721,2021-12-01
EOS,945192307.692312,94.5192307692303,2022-01-01
EOS,946153846.1538506,94.61538461538416,2022-02-01
EOS,946923076.9230814,94.69230769230722,2022-03-01
EOS,947692307.6923122,94.76923076923032,2022-04-01
EOS,948461538.4615431,94.8461538461534,2022-05-01
EOS,949423076.9230816,94.94230769230725,2022-06-01
EOS,950192307.6923125,95.01923076923035,2022-07-01
EOS,951153846.153851,95.11538461538419,2022-08-01
EOS,951923076.9230819,95.19230769230728,2022-09-01
EOS,952692307.6923127,95.26923076923036,2022-10-01
EOS,953653846.1538513,95.36538461538422,2022-11-01
EOS,954423076.9230821,95.44230769230731,2022-12-01
EOS,955192307.692313,95.51923076923039,2023-01-01
EOS,956153846.1538515,95.61538461538423,2023-02-01
EOS,956923076.9230824,95.69230769230732,2023-03-01
EOS,957692307.6923132,95.7692307692304,2023-04-01
EOS,958653846.1538517,95.86538461538426,2023-05-01
EOS,959423076.9230826,95.94230769230735,2023-06-01
EOS,960192307.6923134,96.01923076923042,2023-07-01
EOS,961153846.153852,96.11538461538429,2023-08-01
EOS,961923076.9230828,96.19230769230737,2023-09-01
EOS,962692307.6923137,96.26923076923045,2023-10-01
EOS,963653846.1538522,96.36538461538431,2023-11-01
EOS,964423076.9230831,96.44230769230738,2023-12-01
EOS,965384615.3846216,96.53846153846123,2024-01-01
EOS,966153846.1538525,96.61538461538433,2024-02-01
EOS,966923076.9230833,96.69230769230741,2024-03-01
EOS,967884615.3846219,96.78846153846126,2024-04-01
EOS,968653846.1538527,96.86538461538434,2024-05-01
EOS,969423076.9230835,96.94230769230742,2024-06-01
EOS,970384615.3846221,97.03846153846129,2024-07-01
EOS,971153846.1538529,97.11538461538437,2024-08-01
EOS,971923076.9230838,97.19230769230745,2024-09-01
EOS,972884615.3846223,97.2884615384613,2024-10-01
EOS,973653846.1538532,97.36538461538439,2024-11-01
EOS,974423076.923084,97.44230769230747,2024-12-01
EOS,975384615.3846226,97.53846153846133,2025-01-01
