coin,total_supply,total_supply_pct,date
BTS,2412000000.0,66.98938943493631,2015-10-01
BTS,2442927590.299699,67.8483531127434,2016-01-01
BTS,2578582539.7544,71.61594939707075,2017-01-01
BTS,2700501086.24529,75.00203935984835,2018-01-01
BTS,2805973049.8930383,77.93135214893064,2019-01-01
BTS,2899085594.4548874,80.51740211117425,2020-01-01
BTS,2981287021.781472,82.8004134823551,2021-01-01
BTS,3053855918.768703,84.81589694053974,2022-01-01
BTS,3117921044.9011307,86.59520195035878,2023-01-01
BTS,3175498944.492839,88.19433476072139,2024-01-01
BTS,3225309693.615444,89.57774755965178,2025-01-01
BTS,3269283517.9089546,90.79904923483481,2026-01-01
BTS,3308104400.089164,91.87723629726341,2027-01-01
BTS,3342376172.3869405,92.82907920815944,2028-01-01
BTS,3373177589.3717813,93.68453862671059,2029-01-01
BTS,3399823953.079595,94.42459817706204,2030-01-01
BTS,3423347841.7258825,95.07793604503478,2031-01-01
BTS,3444115153.2851963,95.6547144536432,2032-01-01
BTS,3462448909.0636954,96.16390479595285,2033-01-01
BTS,3478634278.074297,96.61342717895424,2034-01-01
BTS,3493180718.6732097,97.01743098250843,2035-01-01
BTS,3505764871.767321,97.36693543206493,2036-01-01
BTS,3516874388.2229147,97.67548423980855,2037-01-01
BTS,3526682068.958685,97.94787667109463,2038-01-01
BTS,3535340465.7304373,98.1883496036092,2039-01-01
BTS,3542984253.9691424,98.40064342909875,2040-01-01
BTS,3549854033.1809835,98.59144040876461,2041-01-01
BTS,3555797092.0850987,98.75649923437096,2042-01-01
BTS,3561043731.2667785,98.90221613128894,2043-01-01
BTS,3565675558.6046624,99.03085762603723,2044-01-01
BTS,3569764619.000295,99.14442464895016,2045-01-01
BTS,3573439621.659269,99.24649188953741,2046-01-01
BTS,3576618873.364683,99.3347904511484,2047-01-01
BTS,3579425573.8930106,99.41274200783138,2048-01-01
BTS,3581903379.548438,99.48155904265539,2049-01-01
BTS,3584090830.900697,99.54231195745908,2050-01-01
BTS,3586021952.257215,99.59594572221772,2051-01-01
BTS,3587757528.5102773,99.64414853876433,2052-01-01
BTS,3589258978.7878585,99.68584888592937,2053-01-01
BTS,3590584486.070017,99.72266270165217,2054-01-01
BTS,3591754667.7145853,99.75516259961967,2055-01-01
BTS,3592787725.095495,99.78385409348301,2056-01-01
BTS,3593716175.217133,99.80964029031938,2057-01-01
BTS,3594519379.16187,99.8319479776534,2058-01-01
BTS,3595228462.035746,99.85164160484234,2059-01-01
BTS,3595854453.1371574,99.8690274927674,2060-01-01
BTS,3596407089.3288975,99.88437606700634,2061-01-01
BTS,3596894966.4883823,99.89792606411793,2062-01-01
BTS,3597333441.2686205,99.9101039902418,2063-01-01
BTS,3597712766.6248746,99.92063913701321,2064-01-01
BTS,3598047641.8648543,99.92993975387189,2065-01-01
BTS,3598343275.7435346,99.93815050554231,2066-01-01
BTS,3598604266.6433964,99.94539910464256,2067-01-01
BTS,3598834674.0991144,99.95179829816654,2068-01-01
BTS,3599041750.5251126,99.95754951016653,2069-01-01
BTS,3599220892.730328,99.96252489447392,2070-01-01
BTS,3599379042.687806,99.96691725313504,2071-01-01
BTS,3599518660.3118076,99.97079490628022,2072-01-01
BTS,3599641917.2588353,99.97421816814797,2073-01-01
BTS,3599752693.2230525,99.97729479095352,2074-01-01
BTS,3599848525.7178383,99.9799563831234,2075-01-01
BTS,3599933128.366094,99.9823060845128,2076-01-01
BTS,3600007817.1040616,99.98438044311732,2077-01-01
BTS,3600073753.6638985,99.98621172416412,2078-01-01
BTS,3600131963.6436296,99.98782841197557,2079-01-01
BTS,3600184279.288201,99.98928139418442,2080-01-01
BTS,3600229537.650618,99.99053837182336,2081-01-01
BTS,3600269492.546133,99.99164805426759,2082-01-01
BTS,3600304765.4457784,99.99262770186745,2083-01-01
BTS,3600335904.9953475,99.99349255237031,2084-01-01
BTS,3600363891.358078,99.99426982822098,2085-01-01
BTS,3600388102.413062,99.99494225101989,2086-01-01
BTS,3600409476.36741,99.9955358779484,2087-01-01
BTS,3600428345.6783414,99.9960599424668,2088-01-01
BTS,3600445003.8450656,99.99652259603975,2089-01-01
BTS,3600459709.973952,99.99693103492658,2090-01-01
BTS,3600472926.962094,99.99729811534358,2091-01-01
BTS,3600484361.0033703,99.99761567730206,2092-01-01
BTS,3600494455.180447,99.99789602670474,2093-01-01
BTS,3600503366.5013385,99.9981435241946,2094-01-01
BTS,3600511233.5755334,99.99836201942551,2095-01-01
BTS,3600518178.769984,99.99855491094117,2096-01-01
BTS,3600524420.6949267,99.99872827028643,2097-01-01
BTS,3600529820.595923,99.99887824378177,2098-01-01
BTS,3600534587.725544,99.99901064307808,2099-01-01
BTS,3600538796.2332253,99.9991275275557,2100-01-01
BTS,3600542511.5794225,99.99923071527265,2101-01-01
BTS,3600545791.5538,99.99932181124316,2102-01-01
BTS,3600548739.398388,99.99940368284727,2103-01-01
BTS,3600551289.58428,99.99947451012582,2104-01-01
BTS,3600553540.934205,99.99953703771989,2105-01-01
BTS,3600555528.46637,99.99959223820339,2106-01-01
BTS,3600557283.095476,99.99964097018204,2107-01-01
BTS,3600558832.1135774,99.99968399164838,2108-01-01
BTS,3600560224.278302,99.99972265676651,2109-01-01
BTS,3600561428.6426215,99.99975610603285,2110-01-01
BTS,3600562491.877083,99.99978563564619,2111-01-01
BTS,3600563430.5195684,99.99981170491941,2112-01-01
BTS,3600564259.17002,99.99983471934222,2113-01-01
BTS,3600565003.9114323,99.9998554033275,2114-01-01
BTS,3600565648.1886263,99.999873297082,2115-01-01
