coin,total_supply,total_supply_pct,date
XMR,25332.75,0.09365279461250808,2014-04-01
XMR,2771064.9766088203,10.244366644452748,2015-01-01
XMR,5316089.876780398,19.653084381748844,2016-01-01
XMR,6860513.620041228,25.362673732383396,2017-01-01
XMR,7792511.035883486,28.808180539392637,2018-01-01
XMR,8356894.727197918,30.894653974977782,2019-01-01
XMR,8698664.935577573,32.158146297368916,2020-01-01
XMR,8906064.880672485,32.924884391757374,2021-01-01
XMR,9063758.62807468,33.5078633473439,2022-01-01
XMR,9221438.62807468,34.09079148007723,2023-01-01
XMR,9379118.62807468,34.67371961281056,2024-01-01
XMR,9537230.62807468,35.25824480892124,2025-01-01
XMR,9694910.62807468,35.84117294165457,2026-01-01
XMR,9852590.62807468,36.4241010743879,2027-01-01
XMR,10010270.62807468,37.00702920712123,2028-01-01
XMR,10168382.62807468,37.59155440323191,2029-01-01
XMR,10326062.62807468,38.17448253596524,2030-01-01
XMR,10483742.62807468,38.75741066869857,2031-01-01
XMR,10641422.62807468,39.3403388014319,2032-01-01
XMR,10799534.62807468,39.92486399754259,2033-01-01
XMR,10957214.62807468,40.50779213027592,2034-01-01
XMR,11114894.62807468,41.090720263009246,2035-01-01
XMR,11272574.62807468,41.673648395742575,2036-01-01
XMR,11430686.62807468,42.25817359185326,2037-01-01
XMR,11588366.62807468,42.841101724586586,2038-01-01
XMR,11746046.62807468,43.424029857319915,2039-01-01
XMR,11903726.62807468,44.006957990053245,2040-01-01
XMR,12061838.62807468,44.591483186163934,2041-01-01
XMR,12219518.62807468,45.17441131889726,2042-01-01
XMR,12377198.62807468,45.75733945163059,2043-01-01
XMR,12534878.62807468,46.34026758436392,2044-01-01
XMR,12692990.62807468,46.924792780474604,2045-01-01
XMR,12850670.62807468,47.50772091320793,2046-01-01
XMR,13008350.62807468,48.09064904594126,2047-01-01
XMR,13166030.62807468,48.67357717867459,2048-01-01
XMR,13324142.62807468,49.25810237478528,2049-01-01
XMR,13481822.62807468,49.84103050751861,2050-01-01
XMR,13639502.62807468,50.42395864025194,2051-01-01
XMR,13797182.62807468,51.00688677298527,2052-01-01
XMR,13955294.62807468,51.591411969095944,2053-01-01
XMR,14112974.62807468,52.17434010182929,2054-01-01
XMR,14270654.62807468,52.757268234562616,2055-01-01
XMR,14428334.62807468,53.340196367295945,2056-01-01
XMR,14586446.62807468,53.92472156340662,2057-01-01
XMR,14744126.62807468,54.50764969613996,2058-01-01
XMR,14901806.62807468,55.090577828873286,2059-01-01
XMR,15059486.62807468,55.673505961606615,2060-01-01
XMR,15217598.62807468,56.25803115771729,2061-01-01
XMR,15375278.62807468,56.840959290450634,2062-01-01
XMR,15532958.62807468,57.42388742318396,2063-01-01
XMR,15690638.62807468,58.00681555591729,2064-01-01
XMR,15848750.62807468,58.591340752027975,2065-01-01
XMR,16006430.62807468,59.174268884761304,2066-01-01
XMR,16164110.62807468,59.75719701749463,2067-01-01
XMR,16321790.62807468,60.34012515022796,2068-01-01
XMR,16479902.62807468,60.92465034633865,2069-01-01
XMR,16637582.62807468,61.50757847907198,2070-01-01
XMR,16795262.62807468,62.09050661180531,2071-01-01
XMR,16952942.62807468,62.67343474453864,2072-01-01
XMR,17111054.62807468,63.25795994064932,2073-01-01
XMR,17268734.62807468,63.84088807338265,2074-01-01
XMR,17426414.62807468,64.42381620611599,2075-01-01
XMR,17584094.62807468,65.00674433884932,2076-01-01
XMR,17742206.62807468,65.59126953495999,2077-01-01
XMR,17899886.62807468,66.17419766769332,2078-01-01
XMR,18057566.62807468,66.75712580042665,2079-01-01
XMR,18215246.62807468,67.34005393315998,2080-01-01
XMR,18373358.62807468,67.92457912927067,2081-01-01
XMR,18531038.62807468,68.507507262004,2082-01-01
XMR,18688718.62807468,69.09043539473733,2083-01-01
XMR,18846398.62807468,69.67336352747066,2084-01-01
XMR,19004510.62807468,70.25788872358135,2085-01-01
XMR,19162190.62807468,70.84081685631467,2086-01-01
XMR,19319870.62807468,71.423744989048,2087-01-01
XMR,19477550.62807468,72.00667312178133,2088-01-01
XMR,19635662.62807468,72.59119831789201,2089-01-01
XMR,19793342.62807468,73.17412645062534,2090-01-01
XMR,19951022.62807468,73.75705458335867,2091-01-01
XMR,20108702.62807468,74.339982716092,2092-01-01
XMR,20266814.62807468,74.92450791220269,2093-01-01
XMR,20424494.62807468,75.50743604493601,2094-01-01
XMR,20582174.62807468,76.09036417766934,2095-01-01
XMR,20739854.62807468,76.67329231040267,2096-01-01
XMR,20897966.62807468,77.25781750651336,2097-01-01
XMR,21055646.62807468,77.84074563924669,2098-01-01
XMR,21213326.62807468,78.42367377198002,2099-01-01
XMR,21371006.62807468,79.00660190471335,2100-01-01
XMR,21528686.62807468,79.58953003744668,2101-01-01
XMR,21686366.62807468,80.17245817018001,2102-01-01
XMR,21844046.62807468,80.75538630291334,2103-01-01
XMR,22001726.62807468,81.33831443564667,2104-01-01
XMR,22159838.62807468,81.92283963175736,2105-01-01
XMR,22317518.62807468,82.50576776449068,2106-01-01
XMR,22475198.62807468,83.08869589722401,2107-01-01
XMR,22632878.62807468,83.67162402995734,2108-01-01
XMR,22790990.62807468,84.25614922606802,2109-01-01
XMR,22948670.62807468,84.83907735880135,2110-01-01
XMR,23106350.62807468,85.42200549153468,2111-01-01
XMR,23264030.62807468,86.00493362426802,2112-01-01
XMR,23422142.62807468,86.5894588203787,2113-01-01
XMR,23579822.62807468,87.17238695311202,2114-01-01
XMR,23737502.62807468,87.75531508584535,2115-01-01
XMR,23895182.62807468,88.3382432185787,2116-01-01
XMR,24053294.62807468,88.92276841468937,2117-01-01
XMR,24210974.62807468,89.5056965474227,2118-01-01
XMR,24368654.62807468,90.08862468015603,2119-01-01
XMR,24526334.62807468,90.67155281288936,2120-01-01
XMR,24684446.62807468,91.25607800900003,2121-01-01
XMR,24842126.62807468,91.83900614173336,2122-01-01
XMR,24999806.62807468,92.4219342744667,2123-01-01
XMR,25157486.62807468,93.00486240720004,2124-01-01
XMR,25315598.62807468,93.58938760331071,2125-01-01
XMR,25473278.62807468,94.17231573604404,2126-01-01
XMR,25630958.62807468,94.75524386877738,2127-01-01
XMR,25788638.62807468,95.33817200151071,2128-01-01
XMR,25946750.62807468,95.92269719762139,2129-01-01
XMR,26104430.62807468,96.50562533035472,2130-01-01
XMR,26262110.62807468,97.08855346308806,2131-01-01
XMR,26419790.62807468,97.67148159582139,2132-01-01
XMR,26577902.62807468,98.25600679193207,2133-01-01
XMR,26735582.62807468,98.8389349246654,2134-01-01
XMR,26893262.62807468,99.42186305739872,2135-01-01
