coin,block,original_whitepaper,current_plan,original_whitepaper_pct,current_plan_pct,date
ETH,173420001,1358776407.6272326,358822535.29723537,67.06015085688261,52.63617577708594,2098-01-01
ETH,175520001,1374358407.7874498,364239206.413176,67.82917457228614,53.43075478185535,2099-01-01
ETH,177620001,1389940407.9476671,369737645.8772333,68.59819828768966,54.237328499111,2100-01-01
ETH,179720001,1405522408.1078844,375319088.0384468,69.36722200309318,55.05607799722686,2101-01-01
ETH,181830001,1421178608.2688646,381011968.98248494,70.13990773618909,55.8911746050812,2102-01-01
ETH,183930001,1436760608.429082,386763604.7472404,70.90893145159261,56.73489003914295,2103-01-01
ETH,186030001,1452342608.5892992,392602065.38008505,71.67795516699613,57.59134193362454,2104-01-01
ETH,188140001,1467998808.7502794,398557096.41320527,72.45064090009204,58.46489370193159,2105-01-01
ETH,190240001,1483580808.9104967,404573587.85348934,73.21966461549556,59.34746118267745,2106-01-01
ETH,192340001,1499162809.070714,410680902.3391537,73.98868833089908,60.243351622019794,2107-01-01
ETH,194450001,1514819009.2316942,416910155.14700866,74.761374063995,61.1571293631044,2108-01-01
ETH,196550001,1530401009.3919115,423203698.53735614,75.53039777939851,62.080337978975294,2109-01-01
ETH,198660001,1546057209.5528917,429622898.4864974,76.30308351249442,63.021979329877,2110-01-01
ETH,200760001,1561639209.713109,436108349.4157442,77.07210722789796,63.97333912901202,2111-01-01
ETH,202860001,1577221209.8733263,442691702.65397644,77.84113094330148,64.93906035374836,2112-01-01
ETH,204970001,1592877410.0343065,449406498.77930266,78.61381667639739,65.92406311804572,2113-01-01
ETH,207070001,1608459410.1945238,456190596.6599868,79.3828403918009,66.91923185303291,2114-01-01
ETH,209170001,1624041410.354741,463077105.1292569,80.15186410720443,67.92942333941386,2115-01-01
ETH,211280001,1639697610.5157213,470101109.2671221,80.92454984030034,68.95978425627598,2116-01-01
ETH,213380001,1655279610.6759386,477197606.4200393,81.69357355570386,70.00077927414218,2117-01-01
ETH,215490001,1670935810.8369188,484435791.8646577,82.46625928879978,71.06255874419269,2118-01-01
ETH,217590001,1686517810.997136,491748680.8367715,83.2352830042033,72.13529657838595,2119-01-01
ETH,219690001,1702099811.1573534,499171962.85996455,84.00430671960682,73.22422812247642,2120-01-01
ETH,221800001,1717756011.3183336,506743457.74451596,84.77699245270273,74.33490121693082,2121-01-01
ETH,223900001,1733338011.478551,514393096.1611353,85.54601616810625,75.45703729457374,2122-01-01
ETH,226000001,1748920011.6387682,522158211.0915741,86.31503988350977,76.59611278231944,2123-01-01
ETH,228110001,1764576211.7997484,530078363.9013682,87.08772561660568,77.75793099179275,2124-01-01
ETH,230210001,1780158211.9599657,538080258.655695,87.8567493320092,78.93174004057389,2125-01-01
ETH,232320001,1795814412.120946,546241918.8229724,88.62943506510513,80.12898529954792,2126-01-01
ETH,234420001,1811396412.2811632,554487813.4727008,89.39845878050863,81.33858703167687,2127-01-01
ETH,236520001,1826978412.4413805,562858185.5310991,90.16748249591215,82.56644852766819,2128-01-01
ETH,238630001,1842634612.6023607,571395680.0010912,90.94016822900807,83.81882544219546,2129-01-01
ETH,240730001,1858216612.762578,580021287.8466887,91.7091919444116,85.08412783009868,2130-01-01
ETH,242840001,1873872812.9235582,588819114.1282359,92.48187767750751,86.37469317942431,2131-01-01
ETH,244940001,1889454813.0837755,597707740.6058652,93.25090139291102,87.67857813555115,2132-01-01
ETH,247050001,1905111013.2447557,606773836.9357536,94.02358712600693,89.00849639064819,2133-01-01
ETH,249150001,1920693013.404973,615933502.2107316,94.79261084141046,90.35214040418161,2134-01-01
ETH,251250001,1936275013.5651903,625231438.8857394,95.56163455681398,91.71606764131714,2135-01-01
ETH,253350001,1951857013.7254076,634669734.2619898,96.33065827221749,93.10058429116704,2136-01-01
ETH,255460001,1967513213.8863878,644296474.1510141,97.1033440053134,94.51274412817176,2137-01-01
ETH,257560001,1983095214.046605,654022569.2490895,97.87236772071694,95.93947851870516,2138-01-01
ETH,259670001,1998751414.2075853,663942855.054181,98.64505345381285,97.39469901360296,2139-01-01
ETH,261770001,2014333414.3678026,673965525.6833845,99.41407716921637,98.86493848046807,2140-01-01
