coin,block,total_supply,total_supply_pct,date
ZEC,6412151,20786055.46875,99.47793710740605,2047-04-01
ZEC,6416355,20786466.015625,99.47990190328916,2047-04-01
ZEC,6420559,20786876.5625,99.48186669917226,2047-05-01
ZEC,6424763,20787287.109375,99.48383149505537,2047-05-01
ZEC,6428967,20787697.65625,99.48579629093847,2047-05-01
ZEC,6433171,20788108.203125,99.48776108682156,2047-05-01
ZEC,6436324,20788416.11328125,99.48923468373388,2047-06-01
ZEC,6440528,20788826.66015625,99.49119947961698,2047-06-01
ZEC,6444732,20789237.20703125,99.49316427550009,2047-06-01
ZEC,6448936,20789647.75390625,99.49512907138319,2047-06-01
ZEC,6453140,20790058.30078125,99.49709386726629,2047-07-01
ZEC,6457344,20790468.84765625,99.49905866314938,2047-07-01
ZEC,6460497,20790776.7578125,99.50053226006172,2047-07-01
ZEC,6464701,20791187.3046875,99.50249705594481,2047-07-01
ZEC,6468905,20791597.8515625,99.50446185182791,2047-07-01
ZEC,6473109,20792008.3984375,99.50642664771101,2047-08-01
ZEC,6477313,20792418.9453125,99.5083914435941,2047-08-01
ZEC,6481517,20792829.4921875,99.51035623947722,2047-08-01
ZEC,6484670,20793137.40234375,99.51182983638954,2047-08-01
ZEC,6488874,20793547.94921875,99.51379463227263,2047-09-01
ZEC,6493078,20793958.49609375,99.51575942815573,2047-09-01
ZEC,6497282,20794369.04296875,99.51772422403884,2047-09-01
ZEC,6501486,20794779.58984375,99.51968901992194,2047-09-01
ZEC,6505690,20795190.13671875,99.52165381580504,2047-10-01
ZEC,6508843,20795498.046875,99.52312741271736,2047-10-01
ZEC,6513047,20795908.59375,99.52509220860047,2047-10-01
ZEC,6517251,20796319.140625,99.52705700448357,2047-10-01
ZEC,6521455,20796729.6875,99.52902180036666,2047-10-01
ZEC,6525659,20797140.234375,99.53098659624978,2047-11-01
ZEC,6529863,20797550.78125,99.53295139213286,2047-11-01
ZEC,6533016,20797858.69140625,99.53442498904519,2047-11-01
ZEC,6537220,20798269.23828125,99.53638978492829,2047-11-01
ZEC,6541424,20798679.78515625,99.5383545808114,2047-12-01
ZEC,6545628,20799090.33203125,99.54031937669448,2047-12-01
ZEC,6549832,20799500.87890625,99.5422841725776,2047-12-01
ZEC,6554036,20799911.42578125,99.54424896846069,2047-12-01
ZEC,6557189,20800219.3359375,99.54572256537301,2047-12-01
ZEC,6561393,20800629.8828125,99.54768736125612,2048-01-01
ZEC,6565597,20801040.4296875,99.5496521571392,2048-01-01
ZEC,6569801,20801450.9765625,99.55161695302232,2048-01-01
ZEC,6574005,20801861.5234375,99.55358174890542,2048-01-01
ZEC,6578209,20802272.0703125,99.55554654478853,2048-02-01
ZEC,6582413,20802682.6171875,99.55751134067162,2048-02-01
ZEC,6585566,20802990.52734375,99.55898493758394,2048-02-01
ZEC,6589770,20803401.07421875,99.56094973346704,2048-02-01
ZEC,6593974,20803811.62109375,99.56291452935014,2048-03-01
ZEC,6598178,20804222.16796875,99.56487932523325,2048-03-01
ZEC,6602382,20804632.71484375,99.56684412111635,2048-03-01
ZEC,6606586,20805043.26171875,99.56880891699944,2048-03-01
ZEC,6609739,20805351.171875,99.57028251391176,2048-03-01
ZEC,6613943,20805761.71875,99.57224730979488,2048-04-01
ZEC,6618147,20806172.265625,99.57421210567797,2048-04-01
ZEC,6622351,20806582.8125,99.57617690156107,2048-04-01
ZEC,6626555,20806993.359375,99.57814169744417,2048-04-01
ZEC,6630759,20807403.90625,99.58010649332726,2048-05-01
ZEC,6633912,20807711.81640625,99.5815800902396,2048-05-01
ZEC,6638116,20808122.36328125,99.5835448861227,2048-05-01
ZEC,6642320,20808532.91015625,99.58550968200579,2048-05-01
ZEC,6646524,20808943.45703125,99.58747447788889,2048-06-01
ZEC,6650728,20809354.00390625,99.589439273772,2048-06-01
ZEC,6654932,20809764.55078125,99.5914040696551,2048-06-01
ZEC,6658085,20810072.4609375,99.59287766656743,2048-06-01
ZEC,6662289,20810483.0078125,99.59484246245052,2048-06-01
ZEC,6666493,20810893.5546875,99.59680725833363,2048-07-01
ZEC,6670697,20811304.1015625,99.59877205421672,2048-07-01
ZEC,6674901,20811714.6484375,99.60073685009982,2048-07-01
ZEC,6679105,20812125.1953125,99.60270164598293,2048-07-01
ZEC,6682258,20812433.10546875,99.60417524289524,2048-08-01
ZEC,6686462,20812843.65234375,99.60614003877835,2048-08-01
ZEC,6690666,20813254.19921875,99.60810483466145,2048-08-01
ZEC,6694870,20813664.74609375,99.61006963054456,2048-08-01
ZEC,6699074,20814075.29296875,99.61203442642766,2048-09-01
ZEC,6703278,20814485.83984375,99.61399922231074,2048-09-01
ZEC,6706431,20814793.75,99.61547281922307,2048-09-01
ZEC,6710635,20815204.296875,99.61743761510617,2048-09-01
ZEC,6714839,20815614.84375,99.61940241098928,2048-09-01
ZEC,6719043,20816025.390625,99.62136720687236,2048-10-01
ZEC,6723247,20816435.9375,99.62333200275548,2048-10-01
ZEC,6727451,20816846.484375,99.62529679863857,2048-10-01
ZEC,6730604,20817011.572265625,99.62608687652639,2048-10-01
ZEC,6734808,20817216.845703125,99.62706927446794,2048-11-01
ZEC,6739012,20817422.119140625,99.62805167240948,2048-11-01
ZEC,6743216,20817627.392578125,99.62903407035104,2048-11-01
ZEC,6747420,20817832.666015625,99.6300164682926,2048-11-01
ZEC,6751624,20818037.939453125,99.63099886623414,2048-12-01
ZEC,6754777,20818191.89453125,99.6317356646903,2048-12-01
ZEC,6758981,20818397.16796875,99.63271806263185,2048-12-01
ZEC,6763185,20818602.44140625,99.63370046057341,2048-12-01
ZEC,6767389,20818807.71484375,99.63468285851495,2048-12-01
ZEC,6771593,20819012.98828125,99.6356652564565,2049-01-01
ZEC,6775797,20819218.26171875,99.63664765439806,2049-01-01
ZEC,6778950,20819372.216796875,99.63738445285422,2049-01-01
ZEC,6783154,20819577.490234375,99.63836685079576,2049-01-01
ZEC,6787358,20819782.763671875,99.63934924873732,2049-02-01
ZEC,6791562,20819988.037109375,99.64033164667887,2049-02-01
ZEC,6795766,20820193.310546875,99.64131404462042,2049-02-01
ZEC,6799970,20820398.583984375,99.64229644256197,2049-02-01
ZEC,6804174,20820603.857421875,99.64327884050351,2049-03-01
ZEC,6807327,20820757.8125,99.64401563895969,2049-03-01
ZEC,6811531,20820963.0859375,99.64499803690123,2049-03-01
ZEC,6815735,20821168.359375,99.64598043484278,2049-03-01
ZEC,6819939,20821373.6328125,99.64696283278434,2049-03-01
ZEC,6824143,20821578.90625,99.64794523072588,2049-04-01
ZEC,6828347,20821784.1796875,99.64892762866742,2049-04-01
ZEC,6831500,20821938.134765625,99.6496644271236,2049-04-01
ZEC,6835704,20822143.408203125,99.65064682506515,2049-04-01
ZEC,6839908,20822348.681640625,99.6516292230067,2049-05-01
ZEC,6844112,20822553.955078125,99.65261162094824,2049-05-01
ZEC,6848316,20822759.228515625,99.65359401888979,2049-05-01
ZEC,6852520,20822964.501953125,99.65457641683135,2049-05-01
ZEC,6855673,20823118.45703125,99.6553132152875,2049-05-01
ZEC,6859877,20823323.73046875,99.65629561322905,2049-06-01
