coin,block,original_whitepaper,current_plan,original_whitepaper_pct,current_plan_pct,date
ETH,6840001,122752807.43223087,107753998.58482797,6.05826075453143,15.806583623563665,2018-10-01
ETH,6880001,123049607.4323024,107873998.58482797,6.072908825153936,15.824186590133246,2018-11-01
ETH,6920001,123346407.43237393,107993998.58482797,6.087556895776443,15.841789556702828,2018-11-01
ETH,6960001,123643207.43244545,108113998.58482797,6.10220496639895,15.859392523272412,2018-11-01
ETH,7000001,123940007.43251698,108233996.58482797,6.116853037021456,15.87699519645922,2018-11-01
ETH,7040001,124236807.4325885,108313996.58482797,6.131501107643963,15.888730507505608,2018-12-01
ETH,7080001,124533607.43266003,108393996.58482797,6.1461491782664694,15.900465818551998,2018-12-01
ETH,7120001,124830407.43273155,108473996.58482797,6.160797248888975,15.912201129598385,2018-12-01
ETH,7160001,125127207.43280308,108553996.58482797,6.175445319511482,15.923936440644775,2018-12-01
ETH,7200001,125424007.4328746,108633996.58482797,6.190093390133988,15.935671751691164,2018-12-01
ETH,7250001,125795007.43296401,108733996.58482797,6.208403478412121,15.950340890499149,2019-01-01
ETH,7290001,126091807.43303554,108813996.58482797,6.223051549034627,15.962076201545539,2019-01-01
ETH,7330001,126388607.43310706,108893996.58482797,6.237699619657134,15.973811512591926,2019-01-01
ETH,7370001,126685407.43317859,108973996.58482797,6.25234769027964,15.985546823638316,2019-01-01
ETH,7410001,126982207.43325011,109053996.58482797,6.266995760902147,15.997282134684705,2019-02-01
ETH,7450001,127279007.43332164,109133996.58482797,6.281643831524654,16.009017445731093,2019-02-01
ETH,7490001,127575807.43339317,109213996.58482797,6.29629190214716,16.020752756777483,2019-02-01
ETH,7530001,127872607.43346469,109293996.58482797,6.310939972769666,16.032488067823873,2019-02-01
ETH,7570001,128169407.43353622,109373996.58482797,6.325588043392173,16.04422337887026,2019-03-01
ETH,7610001,128466207.43360774,109453996.58482797,6.340236114014679,16.05595868991665,2019-03-01
ETH,7650001,128763007.43367927,109533996.58482797,6.354884184637186,16.067694000963037,2019-03-01
ETH,7690001,129059807.4337508,109613996.58482797,6.369532255259693,16.079429312009427,2019-03-01
ETH,7730001,129356607.43382232,109693996.58482797,6.384180325882198,16.091164623055814,2019-04-01
ETH,7770001,129653407.43389384,109773996.58482797,6.398828396504705,16.1028999341022,2019-04-01
ETH,7810001,129950207.43396537,109853996.58482797,6.413476467127212,16.11463524514859,2019-04-01
ETH,7850001,130247007.4340369,109933996.58482797,6.428124537749717,16.12637055619498,2019-04-01
ETH,7890001,130543807.43410842,110013996.58482797,6.442772608372224,16.13810586724137,2019-04-01
ETH,7930001,130840607.43417995,110093996.58482797,6.4574206789947315,16.14984117828776,2019-05-01
ETH,7970001,131137407.43425147,110173996.58482797,6.472068749617237,16.16157648933415,2019-05-01
ETH,8010001,131434207.434323,110241860.52025214,6.486716820239743,16.171531544222077,2019-05-01
ETH,8050001,131731007.43439452,110273326.72815232,6.50136489086225,16.176147365936565,2019-05-01
ETH,8090001,132027807.43446605,110304801.91741611,6.516012961484756,16.18076450513975,2019-06-01
ETH,8130001,132324607.43453757,110336286.09060724,6.530661032107263,16.185382962207704,2019-06-01
ETH,8170001,132621407.4346091,110367779.25028975,6.54530910272977,16.19000273751655,2019-06-01
ETH,8210001,132918207.43468063,110399281.39902882,6.5599571733522755,16.194623831442584,2019-06-01
ETH,8250001,133215007.43475215,110430792.53939004,6.574605243974782,16.19924624436215,2019-07-01
ETH,8290001,133511807.43482368,110462312.67394005,6.589253314597289,16.203869976651756,2019-07-01
ETH,8330001,133808607.4348952,110493841.80524573,6.603901385219794,16.208495028687935,2019-07-01
ETH,8370001,134105407.43496673,110525379.93587525,6.6185494558423015,16.213121400847424,2019-07-01
ETH,8410001,134402207.43466777,110556927.06839746,6.633197526446523,16.21774909350705,2019-07-01
ETH,8450001,134699007.43414325,110588483.20538141,6.647845597039613,16.22237810704366,2019-08-01
ETH,8500001,135070007.4334876,110627941.04305147,6.666155685280974,16.22816623202211,2019-08-01
ETH,8540001,135366807.43296307,110659517.44947292,6.680803755874064,16.23279821891065,2019-08-01
ETH,8580001,135663607.43243855,110691102.86871184,6.695451826467154,16.23743152790189,2019-08-01
ETH,8620001,135960407.43191403,110722697.30334078,6.710099897060243,16.242066159373206,2019-09-01
ETH,8660001,136257207.4313895,110754300.75593294,6.724747967653332,16.246702113702067,2019-09-01
ETH,8700001,136554007.430865,110785913.22906205,6.739396038246421,16.251339391266015,2019-09-01
ETH,8740001,136850807.43034047,110817534.72530355,6.754044108839512,16.25597799244284,2019-09-01
ETH,8780001,137147607.42981595,110849165.24723236,6.7686921794326,16.260617917610272,2019-10-01
ETH,8820001,137444407.42929143,110880804.79742475,6.783340250025691,16.265259167146212,2019-10-01
ETH,8860001,137741207.4287669,110912453.37845792,6.7979883206187806,16.269901741428725,2019-10-01
ETH,8900001,138038007.4282424,110944110.99290924,6.8126363912118695,16.27454564083589,2019-10-01
ETH,8940001,138334807.42771786,110975777.64335705,6.827284461804959,16.279190865745917,2019-10-01
ETH,8980001,138631607.42719334,111007453.33238056,6.841932532398048,16.28383741653716,2019-11-01
ETH,9020001,138928407.42666882,111039138.06256026,6.856580602991139,16.288485293588156,2019-11-01
ETH,9060001,139225207.4261443,111070831.83647564,6.871228673584227,16.293134497277293,2019-11-01
ETH,9100001,139522007.42561978,111102534.65670851,6.885876744177318,16.2977850279833,2019-11-01
ETH,9140001,139818807.42509526,111134246.52584119,6.900524814770407,16.30243688608498,2019-12-01
ETH,9180001,140115607.42457074,111165967.4464562,6.915172885363496,16.307090071961166,2019-12-01
ETH,9220001,140412407.42404622,111197697.42113733,6.929820955956586,16.31174458599088,2019-12-01
ETH,9260001,140709207.4235217,111229436.45246877,6.944469026549675,16.316400428553198,2019-12-01
ETH,9300001,141006007.42299718,111261184.54303561,6.959117097142766,16.321057600027334,2019-12-01
ETH,9340001,141302807.42247266,111292941.6954234,6.973765167735854,16.32571610079256,2020-01-01
ETH,9380001,141599607.42194813,111324707.91221885,6.988413238328945,16.330375931228332,2020-01-01
ETH,9420001,141896407.4214236,111356483.19600914,7.0030613089220335,16.335037091714163,2020-01-01
ETH,9460001,142193207.4208991,111388267.54938234,7.017709379515123,16.3396995826297,2020-01-01
ETH,9500001,142490007.42037457,111420060.97492702,7.032357450108213,16.344363404354663,2020-02-01
ETH,9540001,142786807.41985005,111451863.47523269,7.047005520701302,16.34902855726891,2020-02-01
ETH,9580001,143083607.41932553,111483675.05288954,7.061653591294393,16.353695041752403,2020-02-01
ETH,9620001,143380407.418801,111515495.71048902,7.076301661887481,16.358362858185284,2020-02-01
ETH,9660001,143677207.4182765,111547325.45062305,7.0909497324805715,16.363032006947765,2020-03-01
ETH,9700001,143974007.41775197,111579164.27588226,7.10559780307366,16.367702488419873,2020-03-01
ETH,9750001,144345007.41709632,111618975.58736564,7.123907891315022,16.373542464962647,2020-03-01
ETH,9790001,144641807.4165718,111650834.8636412,7.1385559619081125,16.37821594642273,2020-03-01
ETH,9830001,144938607.41604728,111682703.23347339,7.1532040325012005,16.38289076182926,2020-03-01
ETH,9870001,145235407.41552275,111714580.699458,7.167852103094291,16.38756691156301,2020-04-01
ETH,9910001,145532207.41499823,111746467.26419123,7.182500173687381,16.392244396004823,2020-04-01
ETH,9950001,145829007.4144737,111778362.93026993,7.19714824428047,16.39692321553564,2020-04-01
ETH,9990001,146125807.4139492,111810267.70029216,7.21179631487356,16.40160337053657,2020-04-01
ETH,10030001,146422607.41342467,111842181.57685618,7.226444385466649,16.406284861388755,2020-05-01
ETH,10070001,146719407.41290015,111874104.56256153,7.241092456059739,16.410967688473526,2020-05-01
ETH,10110001,147016207.41237563,111906036.6600081,7.255740526652827,16.415651852172264,2020-05-01
ETH,10150001,147313007.4118511,111937977.87179717,7.270388597245918,16.420337352866557,2020-05-01
ETH,10190001,147609807.4113266,111969928.20052913,7.285036667839008,16.425024190937854,2020-06-01
ETH,10230001,147906607.41080207,112001887.64880684,7.299684738432097,16.42971236676798,2020-06-01
ETH,10270001,148203407.41027755,112033856.21923341,7.314332809025187,16.43440188073878,2020-06-01
ETH,10310001,148500207.40975302,112065833.91441236,7.328980879618276,16.439092733232176,2020-06-01
ETH,10350001,148797007.4092285,112097820.73694813,7.343628950211365,16.44378492463021,2020-06-01
ETH,10390001,149093807.40870398,112129816.68944603,7.358277020804454,16.448478455315065,2020-07-01
ETH,10430001,149390607.40817946,112161821.77451198,7.372925091397545,16.453173325669006,2020-07-01
ETH,10470001,149687407.40765494,112193835.99475256,7.387573161990635,16.45786953607439,2020-07-01
ETH,10510001,149984207.40713042,112225859.35277529,7.402221232583724,16.462567086913722,2020-07-01
ETH,10550001,150281007.4066059,112257891.85118836,7.416869303176814,16.4672659785696,2020-08-01
ETH,10590001,150577807.40608138,112289933.49260083,7.4315173737699025,16.471966211424753,2020-08-01
ETH,10630001,150874607.40555686,112321984.27962226,7.446165444362992,16.476667785861977,2020-08-01
ETH,10670001,151171407.40503234,112354044.21486324,7.460813514956081,16.48137070226423,2020-08-01
ETH,10710001,151468207.40450782,112386113.30093473,7.475461585549172,16.48607496101451,2020-08-01
ETH,10750001,151765007.4039833,112418191.54044874,7.49010965614226,16.490780562495978,2020-09-01
ETH,10790001,152061807.40345877,112450278.9360178,7.504757726735351,16.49548750709187,2020-09-01
ETH,10830001,152358607.40293425,112482375.49025542,7.5194057973284405,16.500195795185565,2020-09-01
ETH,10870001,152655407.40240973,112514481.20577575,7.534053867921529,16.50490542716054,2020-09-01
ETH,10910001,152952207.4018852,112546596.08519366,7.548701938514619,16.509616403400372,2020-10-01
ETH,10950001,153249007.4013607,112578720.13112488,7.563350009107708,16.514328724288763,2020-10-01
ETH,11000001,153620007.40070504,112618888.08293346,7.58166009734907,16.52022101689589,2020-10-01
ETH,11040001,153916807.40018052,112651032.76308657,7.59630816794216,16.524936364646933,2020-10-01
ETH,11080001,154213607.399656,112683186.61825904,7.610956238535249,16.5296530582943,2020-11-01
ETH,11120001,154510407.39913148,112715349.65106937,7.625604309128339,16.534371098222106,2020-11-01
ETH,11160001,154807207.39860696,112747521.86413728,7.640252379721428,16.53909048481464,2020-11-01
ETH,11200001,155104007.39808244,112779703.2600832,7.654900450314519,16.54381121845629,2020-11-01
ETH,11240001,155400807.3975579,112811893.84152807,7.669548520907608,16.548533299531538,2020-12-01
ETH,11280001,155697607.3970334,112844093.61109383,7.684196591500697,16.55325672842499,2020-12-01
ETH,11320001,155994407.39650887,112876302.57140274,7.698844662093787,16.557981505521315,2020-12-01
