coin,block,total_supply,total_supply_pct,date
DASH,958356,8711755.512690425,45.336507008450496,2019-05-01
DASH,975361,8774968.73178783,45.665472455938264,2019-06-01
DASH,991819,8836148.57065317,45.98385606868474,2019-07-01
DASH,1008824,8899361.789750576,46.312821516172505,2019-08-01
DASH,1025830,8962578.726179302,46.64180630887918,2019-09-01
DASH,1042287,9023754.847713321,46.960170576406746,2019-10-01
DASH,1059293,9084822.901124008,47.27797245082952,2019-11-01
DASH,1075750,9141629.299708828,47.573596413624855,2019-12-01
DASH,1092756,9200330.74069646,47.879082292660954,2020-01-01
DASH,1109761,9259028.729876436,48.18455020827951,2020-02-01
DASH,1125670,9313943.5378661,48.470330218251604,2020-03-01
DASH,1142676,9372644.978853732,48.775816097287716,2020-04-01
DASH,1159133,9429451.377438553,49.071440060083034,2020-05-01
DASH,1176139,9488152.818426184,49.37692593911914,2020-06-01
DASH,1192596,9544959.217011005,49.67254990191447,2020-07-01
DASH,1209601,9603657.206190981,49.978017817533015,2020-08-01
DASH,1226607,9662358.647178613,50.283503696569134,2020-09-01
DASH,1243064,9719165.045763433,50.57912765936445,2020-10-01
DASH,1260070,9777866.486751065,50.88461353840056,2020-11-01
DASH,1276527,9830953.06946379,51.16087935253001,2020-12-01
DASH,1293533,9885461.550371826,51.44454481158787,2021-01-01
DASH,1310539,9939970.031279862,51.728210270645725,2021-02-01
DASH,1325899,9989202.670745194,51.98441992906797,2021-03-01
DASH,1342904,10043707.946403265,52.26806870780953,2021-04-01
DASH,1359361,10096456.745080411,52.54257667321676,2021-05-01
DASH,1376367,10150965.225988448,52.826242132274615,2021-06-01
DASH,1392824,10203714.024665594,53.10075009768184,2021-07-01
DASH,1409830,10258222.50557363,53.3844155567397,2021-08-01
DASH,1426836,10312730.986481667,53.668081015797554,2021-09-01
DASH,1443293,10365479.785158813,53.94258898120478,2021-10-01
DASH,1460299,10419988.26606685,54.226254440262636,2021-11-01
DASH,1476756,10471574.932681136,54.49471459953757,2021-12-01
DASH,1493761,10522186.974350056,54.758102751155526,2022-01-01
DASH,1510767,10572801.992322514,55.021506391638596,2022-02-01
DASH,1526127,10618518.014670918,55.259415360109735,2022-03-01
DASH,1543133,10669133.032643376,55.52281900059282,2022-04-01
DASH,1559590,10718114.059973303,55.77771925411687,2022-05-01
DASH,1576596,10768729.077945761,56.04112289459995,2022-06-01
DASH,1593053,10817710.105275689,56.296023148124,2022-07-01
DASH,1610059,10868325.123248147,56.559426788607084,2022-08-01
DASH,1627064,10918937.164917067,56.82281494022503,2022-09-01
DASH,1643521,10967918.192246994,57.07771519374908,2022-10-01
DASH,1660527,11018533.210219452,57.34111883423216,2022-11-01
DASH,1676984,11067514.23754938,57.59601908775621,2022-12-01
DASH,1693990,11115563.25668078,57.84606911377297,2023-01-01
DASH,1710996,11162562.916219845,58.090658208471936,2023-02-01
DASH,1726356,11205013.508394375,58.31157367916322,2023-03-01
DASH,1743361,11252010.404223014,58.556148391344564,2023-04-01
DASH,1759819,11297495.55044752,58.79285586638605,2023-05-01
DASH,1776824,11344492.446276158,59.037430578567395,2023-06-01
DASH,1793281,11389974.828790236,59.27412367109126,2023-07-01
DASH,1810287,11436974.488329303,59.51871276579023,2023-08-01
DASH,1827293,11483974.147868369,59.76330186048919,2023-09-01
DASH,1843750,11529456.530382447,59.99999495301306,2023-10-01
DASH,1860756,11576456.189921513,60.244584047712024,2023-11-01
DASH,1877213,11621938.572435591,60.48127714023589,2023-12-01
DASH,1894219,11668531.769136589,60.723750977535815,2024-01-01
DASH,1911224,11712171.743857235,60.95085606753623,2024-02-01
DASH,1927133,11752999.05099224,61.16332386387946,2024-03-01
DASH,1944139,11796641.592015427,61.390442309074814,2024-04-01
DASH,1960596,11838875.232943252,61.610228752246634,2024-05-01
DASH,1977601,11882515.207663897,61.837333842247055,2024-06-01
DASH,1994059,11924751.414894264,62.05713364061381,2024-07-01
DASH,2011064,11968391.38961491,62.28423873061423,2024-08-01
DASH,2028070,12012033.930638097,62.51135717580958,2024-09-01
DASH,2044527,12054267.571565922,62.7311436189814,2024-10-01
DASH,2061533,12097910.11258911,62.958262064176765,2024-11-01
DASH,2077990,12140143.753516935,63.178048507348585,2024-12-01
DASH,2094996,12183786.294540122,63.40516695254394,2025-01-01
DASH,2112001,12225666.335628955,63.62311324058797,2025-02-01
DASH,2127361,12262269.142149417,63.813596478085465,2025-03-01
DASH,2144367,12302794.358795704,64.02449217710124,2025-04-01
DASH,2160824,12342011.311068311,64.22857958852677,2025-05-01
DASH,2177830,12382536.527714599,64.43947528754255,2025-06-01
DASH,2194287,12421753.479987206,64.64356269896808,2025-07-01
DASH,2211293,12462278.696633494,64.85445839798386,2025-08-01
DASH,2228299,12502803.913279781,65.06535409699964,2025-09-01
DASH,2244756,12542020.865552388,65.26944150842517,2025-10-01
DASH,2261761,12582543.69920346,65.4803248061885,2025-11-01
DASH,2278219,12621763.034471283,65.68442461886647,2025-12-01
DASH,2295224,12662285.868122354,65.89530791662982,2026-01-01
DASH,2312230,12702811.084768642,66.1062036156456,2026-02-01
DASH,2327590,12736869.192836061,66.2834440871951,2026-03-01
DASH,2344596,12774499.751161784,66.47927580776862,2026-04-01
DASH,2361053,12810915.492568724,66.66878554700644,2026-05-01
DASH,2378059,12848546.050894447,66.86461726757994,2026-06-01
DASH,2394516,12884961.792301387,67.05412700681778,2026-07-01
DASH,2411521,12922590.137845837,67.24994721194261,2026-08-01
DASH,2428527,12960220.69617156,67.44577893251613,2026-09-01
DASH,2444984,12996636.4375785,67.63528867175395,2026-10-01
DASH,2461990,13034266.995904222,67.83112039232748,2026-11-01
DASH,2478447,13070682.737311162,68.0206301315653,2026-12-01
DASH,2495453,13108313.295636885,68.21646185213882,2027-01-01
DASH,2512459,13145943.853962608,68.41229357271234,2027-02-01
