coin,block,etc,eth,etc_pct,eth_pct,date
ETC,51740001,200685424.12902448,150607520.91354832,93.45817136072722,22.092826298074915,2040-03-01
ETC,51910001,200788100.68930718,150790303.53231147,93.50598730753691,22.119638934138152,2040-04-01
ETC,52090001,200896817.04725358,150984079.8641896,93.55661595710009,22.14806425323838,2040-05-01
ETC,52270001,201005533.40519997,151178105.21252143,93.60724460666329,22.176526100907857,2040-06-01
ETC,52440001,201108209.96548268,151361580.31258783,93.65506055347296,22.203440318014685,2040-07-01
ETC,52620001,201216926.32342908,151556090.77601263,93.70568920303616,22.23197332789053,2040-08-01
ETC,52800001,201325642.68137547,151750851.1993049,93.75631785259935,22.260543004726294,2040-09-01
ETC,52970001,201428319.24165818,151935021.40417442,93.80413379940903,22.287559187721552,2040-10-01
ETC,53150001,201537035.59960458,152130268.78044328,93.85476244897222,22.31620029636538,2040-11-01
ETC,53320001,201639712.15988728,152314899.4599219,93.9025783957819,22.34328402702023,2040-12-01
ETC,53500001,201748428.51783368,152510635.00667948,93.9532070453451,22.371996746070668,2041-01-01
ETC,53680001,201857144.87578008,152706622.08762306,94.00383569490828,22.40074636302,2041-02-01
ETC,53840001,201953781.6383991,152881044.2520429,94.04883893896444,22.426332592430644,2041-03-01
ETC,54020001,202062497.9963455,153077507.33537623,94.09946758852763,22.455152034831258,2041-04-01
ETC,54190001,202165174.5566282,153263287.61709628,94.14728353533731,22.48240440223464,2041-05-01
ETC,54370001,202273890.9145746,153460241.9105099,94.1979121849005,22.511295900923773,2041-06-01
ETC,54540001,202376567.4748573,153646486.69245905,94.24572813171018,22.538616406510524,2041-07-01
ETC,54720001,202485283.8328037,153843933.42410988,94.29635678127337,22.567580141648214,2041-08-01
ETC,54900001,202594000.1907501,154041633.88894245,94.34698543083655,22.59658109725854,2041-09-01
ETC,55070001,202688220.79396346,154228584.26877645,94.39086348186613,22.624005107978444,2041-10-01
ETC,55250001,202775193.88353923,154426779.03747275,94.43136640301559,22.653078573708672,2041-11-01
ETC,55420001,202857335.13480523,154614196.8430932,94.46961916187898,22.680571151766017,2041-12-01
ETC,55600001,202944308.224381,154812887.15154532,94.51012208302843,22.709717308910875,2042-01-01
ETC,55780001,203031281.31395677,155011832.7912634,94.5506250041779,22.738900920953554,2042-02-01
ETC,55940001,203108590.726913,155188887.97732317,94.58662760075521,22.7648733919634,2042-03-01
ETC,56120001,203195563.81648877,155388316.8050126,94.62713052190466,22.794127883520304,2042-04-01
ETC,56290001,203277705.06775478,155576901.56690568,94.66538328076804,22.821791644013107,2042-05-01
ETC,56470001,203364678.15733054,155776829.0198269,94.7058862019175,22.85111927959739,2042-06-01
ETC,56640001,203446819.40859655,155965885.29389653,94.74413896078087,22.878852206865872,2042-07-01
ETC,56820001,203533792.4981723,156166312.61874455,94.78464188193034,22.90825316935696,2042-08-01
ETC,57000001,203620765.58774808,156366997.50705066,94.8251448030798,22.937691914189237,2042-09-01
ETC,57170001,203702906.83901408,156556770.03048778,94.86339756194317,22.965529909071645,2042-10-01
ETC,57350001,203789879.92858985,156757956.68451303,94.90390048309264,22.99504225861375,2042-11-01
ETC,57520001,203872021.17985585,156948203.68984762,94.94215324195602,23.02294985590432,2042-12-01
ETC,57700001,203958994.26943162,157149893.3641389,94.98265616310549,23.05253599418748,2043-01-01
ETC,57880001,204045967.3590074,157351842.2240964,95.02315908425494,23.082160152775792,2043-02-01
ETC,58040001,204123276.77196363,157531570.17905357,95.05916168083223,23.108524695965215,2043-03-01
ETC,58220001,204210249.8615394,157734009.52103475,95.0996646019817,23.138220804042405,2043-04-01
ETC,58390001,204292391.1128054,157925441.098644,95.13791736084508,23.166302167884222,2043-05-01
ETC,58570001,204379364.20238116,158128386.59294495,95.17842028199453,23.196072524147784,2043-06-01
ETC,58750001,204466337.29195693,158331592.88673228,95.218923203144,23.225881137450013,2043-07-01
ETC,58920001,204548478.54322293,158523749.7126674,95.25717596200738,23.254068888975457,2043-08-01
ETC,59100001,204635451.6327987,158727464.076358,95.29767888315685,23.283952031757032,2043-09-01
ETC,59280001,204722424.72237447,158931440.22758505,95.3381818043063,23.313873576515718,2043-10-01
ETC,59450001,204804565.97364047,159124325.04948762,95.37643456316968,23.342168118780144,2043-11-01
ETC,59630001,204891539.06321624,159328811.195468,95.41693748431913,23.372164475377108,2043-12-01
ETC,59810001,204978512.152792,159533560.12078112,95.4574404054686,23.402199379439146,2044-01-01
ETC,59980001,205060653.404058,159727175.6966962,95.49569316433198,23.43060111702401,2044-02-01
ETC,60150001,205128298.9462271,159921026.25133198,95.52719534591427,23.459037323963585,2044-03-01
ETC,60330001,205197877.41681483,160126536.21537527,95.55959768233419,23.489183865853338,2044-04-01
ETC,60500001,205263590.41681436,160320871.4480742,95.59019988895302,23.517691170890764,2044-05-01
ETC,60680001,205333168.8874021,160526895.24181187,95.62260222537294,23.547913087171622,2044-06-01
ETC,60850001,205398881.8874016,160721716.36439726,95.65320443199177,23.57649166807095,2044-07-01
ETC,61030001,205468460.35798934,160928255.27254075,95.6856067684117,23.606789147199017,2044-08-01
ETC,61210001,205538038.82857707,161135059.59796175,95.71800910483164,23.63712556075594,2044-09-01
ETC,61380001,205603751.8285766,161330618.81033835,95.74861131145046,23.66581241307127,2044-10-01
ETC,61560001,205673330.29916432,161537940.20170355,95.7810136478704,23.69622467574928,2044-11-01
ETC,61730001,205739043.29916385,161733988.3642422,95.81161585448922,23.72498325284258,2044-12-01
ETC,61910001,205808621.76975158,161941828.1143518,95.84401819090915,23.75547155428433,2045-01-01
ETC,62090001,205878200.2403393,162149934.95341623,95.87642052732909,23.785999035375603,2045-02-01
ETC,62250001,205940047.76975062,162335143.31064743,95.9052226041468,23.813167506381834,2045-03-01
ETC,62430001,206009626.24033836,162543755.5878873,95.93762494056674,23.843769130900654,2045-04-01
ETC,62600001,206075339.24033788,162741024.44358748,95.96822714718556,23.87270677316824,2045-05-01
ETC,62780001,206144917.7109256,162950158.30713102,96.0006294836055,23.903384909905945,2045-06-01
ETC,62960001,206214496.18151334,163159560.92265695,96.03303182002543,23.934102470244998,2045-07-01
ETC,63130001,206280209.18151286,163357577.14150614,96.06363402664425,23.96314974425031,2045-08-01
ETC,63310001,206349787.6521006,163567503.31939378,96.09603636306417,23.993944106678946,2045-09-01
ETC,63490001,206419366.12268832,163777699.26744273,96.12843869948411,24.02477804206701,2045-10-01
ETC,63660001,206485079.12268785,163976465.6808679,96.15904090610293,24.053935363156004,2045-11-01
ETC,63840001,206554657.59327558,164187187.1748208,96.19144324252287,24.08484639160222,2045-12-01
ETC,64020001,206624236.0638633,164398179.46097416,96.2238455789428,24.115797142932195,2046-01-01
ETC,64190001,206689949.06386283,164597698.91112784,96.25444778556162,24.14506492802417,2046-02-01
ETC,64360001,206755662.06386235,164797460.505148,96.28504999218045,24.174368233536033,2046-03-01
ETC,64530001,206821375.06386188,164997464.53691185,96.31565219879927,24.203707102577038,2046-04-01
ETC,64710001,206890953.5344496,165209498.08746484,96.3480545352192,24.23481059842716,2046-05-01
ETC,64890001,206960532.00503734,165421804.11630616,96.38045687163914,24.265954064495617,2046-06-01
ETC,65060001,207021606.28642747,165622565.87357688,96.40889885082454,24.29540408534301,2046-07-01
ETC,65240001,207077269.06504342,165835402.7240863,96.43482072095976,24.326625418378782,2046-08-01
ETC,65420001,207132931.84365937,166048513.08518082,96.46074259109498,24.357886873061936,2046-09-01
ETC,65590001,207185502.24568555,166250035.43864217,96.4852243573338,24.387448466820302,2046-10-01
ETC,65770001,207241165.0243015,166463678.63245028,96.51114622746901,24.418788083473828,2046-11-01
ETC,65940001,207293735.42632768,166665704.84551555,96.53562799370783,24.44842358909689,2046-12-01
ETC,66120001,207349398.20494363,166879882.20425966,96.56154986384306,24.479841563146344,2047-01-01
ETC,66300001,207405060.98355958,167094334.7962379,96.58747173397828,24.511299911540952,2047-02-01
ETC,66460001,207454539.00899598,167285190.66835696,96.61051339632068,24.53929682434529,2047-03-01
ETC,66640001,207510201.78761193,167500164.1107175,96.6364352664559,24.570831577005464,2047-04-01
ETC,66810001,207562772.1896381,167703448.2392503,96.66091703269473,24.600651607994546,2047-05-01
ETC,66990001,207618434.96825406,167918959.17252502,96.68683890282995,24.632265205943,2047-06-01
ETC,67160001,207671005.37028024,168122751.56556976,96.71132066906875,24.66215979495885,2047-07-01
ETC,67340001,207726668.1488962,168338801.3336281,96.73724253920398,24.693852435329656,2047-08-01
ETC,67520001,207782330.92751214,168555128.74109998,96.7631644093392,24.725585803011427,2047-09-01
ETC,67690001,207834901.32953832,168759693.2120537,96.78764617557802,24.755593649207448,2047-10-01
ETC,67870001,207890564.10815427,168976561.49571207,96.81356804571324,24.78740635876779,2047-11-01
ETC,68040001,207943134.51018044,169181637.43237376,96.83804981195206,24.817489232578474,2047-12-01
ETC,68220001,207998797.2887964,169399047.9445536,96.86397168208727,24.84938148239329,2048-01-01
ETC,68400001,208054460.06741235,169616737.84480265,96.88989355222249,24.881314716031785,2048-02-01
ETC,68570001,208107030.46943852,169822590.7221437,96.91437531846131,24.91151156034918,2048-03-01
ETC,68740001,208159600.8714647,170028693.4298258,96.93885708470013,24.941745052626086,2048-04-01
ETC,68920001,208215263.65008065,170247192.4695846,96.96477895483534,24.97379698006242,2048-05-01
ETC,69100001,208270926.4286966,170465972.2962467,96.99070082497056,25.00589009651935,2048-06-01
ETC,69270001,208323496.83072278,170672855.83458027,97.01518259120938,25.03623812992838,2048-07-01
ETC,69450001,208379159.60933873,170892182.66912967,97.0411044613446,25.06841148773159,2048-08-01
ETC,69630001,208434822.38795468,171111791.35436037,97.06702633147981,25.100626190602476,2048-09-01
ETC,69800001,208487392.78998086,171319458.68156403,97.09150809771863,25.131089199088812,2048-10-01
ETC,69980001,208543055.5685968,171539616.44704902,97.11742996785385,25.163384447304367,2048-11-01
ETC,70150001,208586348.71626452,171747802.99793094,97.13759136438294,25.193923621432795,2048-12-01
ETC,70330001,208630878.9380844,171968511.21651864,97.15832885999149,25.226299616378057,2049-01-01
ETC,70510001,208675409.15990427,172189503.06096303,97.17906635560001,25.258717216793936,2049-02-01
ETC,70670001,208714991.57929972,172386178.65632746,97.19749968502983,25.287567832879372,2049-03-01
ETC,70850001,208759521.8011196,172607707.2333243,97.21823718063837,25.320064167338398,2049-04-01
ETC,71020001,208801578.12172726,172817190.05699274,97.23782259315755,25.350793493521206,2049-05-01
ETC,71200001,208846108.34354714,173039272.51448682,97.25856008876607,25.3833710774792,2049-06-01
ETC,71370001,208888164.6641548,173249279.1010585,97.27814550128527,25.414177235169316,2049-07-01
ETC,71550001,208932694.88597468,173471916.82389584,97.2988829968938,25.44683627177126,2049-08-01
ETC,71730001,208977225.10779455,173694840.65214223,97.31962049250234,25.4795372775728,2049-09-01
ETC,71900001,209019281.42840222,173905642.85941198,97.33920590502152,25.5104601459675,2049-10-01
ETC,72080001,209063811.6502221,174129124.05665442,97.35994340063004,25.54324291300074,2049-11-01
ETC,72250001,209105867.97082976,174340453.32563734,97.37952881314922,25.574243096809752,2049-12-01
ETC,72430001,209150398.19264963,174564493.2854496,97.40026630875776,25.607107829499963,2050-01-01
ETC,72610001,209194928.4144695,174788821.15264395,97.42100380436631,25.640014795723697,2050-02-01
ETC,72770001,209234510.83386496,174988465.70037293,97.43943713379612,25.66930093155264,2050-03-01
ETC,72950001,209279041.05568483,175213338.40246284,97.46017462940465,25.70228782036348,2050-04-01
ETC,73120001,209321097.3762925,175425983.51235577,97.47976004192383,25.733481026702066,2050-05-01
ETC,73300001,209365627.59811237,175651418.456141,97.50049753753235,25.766550391527627,2050-06-01
ETC,73470001,209407683.91872004,175864595.23549518,97.52008295005153,25.797821589197483,2050-07-01
ETC,73650001,209452214.1405399,176090593.8267419,97.54082044566007,25.83097363625156,2050-08-01
ETC,73830001,209496744.3623598,176316882.84235245,97.56155794126862,25.864168286058696,2050-09-01
ETC,74000001,209538800.68296745,176530867.25284174,97.5811433537878,25.895557956260816,2050-10-01
ETC,74180001,209583330.90478733,176757722.05131477,97.60188084939632,25.928835601541405,2050-11-01
ETC,74360001,209627861.1266072,176984868.37443855,97.62261834500487,25.962156010977672,2050-12-01
ETC,74530001,209669917.44721487,177199663.4758169,97.64220375752404,25.993664602551615,2051-01-01
ETC,74710001,209714447.66903475,177427377.72530103,97.66294125313259,26.027068321894003,2051-02-01
ETC,74870001,209754030.0884302,177630036.04376274,97.6813745825624,26.056796551935086,2051-03-01
ETC,75050001,209796086.3100818,177858303.35279757,97.70095994899825,26.090281400350655,2051-04-01
ETC,75220001,209829731.36656794,178074158.48578387,97.71662827901359,26.12194548943258,2051-05-01
ETC,75400001,209865355.54402384,178302996.52394345,97.7332182755004,26.15551405889568,2051-06-01
ETC,75580001,209900979.72147974,178532128.63535726,97.74980827198725,26.18912576637264,2051-07-01
ETC,75750001,209934624.77796587,178748801.5465593,97.7654766020026,26.220909816476173,2051-08-01
ETC,75930001,209970248.95542178,178978506.54933235,97.78206659848941,26.254605562181837,2051-09-01
ETC,76110001,210005873.13287768,179208506.73947456,97.79865659497625,26.28834460933243,2051-10-01
ETC,76280001,210039518.1893638,179426000.5270871,97.8143249249916,26.320249074936058,2051-11-01
ETC,76460001,210075142.3668197,179656575.77901784,97.83091492147842,26.354072478698644,2051-12-01
ETC,76640001,210110766.5442756,179887447.33664855,97.84750491796524,26.38793934795565,2052-01-01
ETC,76810001,210144411.60076174,180105765.11060405,97.8631732479806,26.41996468525969,2052-02-01
ETC,76980001,210178056.65724787,180324347.84273466,97.87884157799593,26.45202888964622,2052-03-01
ETC,77160001,210213680.83470377,180556077.53525892,97.89543157448276,26.486021639901917,2052-04-01
ETC,77330001,210247325.8911899,180775206.7824916,97.9110999044981,26.518166013347376,2052-05-01
ETC,77510001,210282950.0686458,181007515.86102074,97.92768990098493,26.55224375454037,2052-06-01
ETC,77680001,210316595.12513193,181227192.9897857,97.94335823100027,26.584468497488302,2052-07-01
ETC,77860001,210352219.30258784,181460082.90293863,97.9599482274871,26.618631442118502,2052-08-01
ETC,78040001,210387843.48004374,181693272.09629822,97.97653822397393,26.65283828857764,2052-09-01
ETC,78210001,210421488.53652987,181913781.48310694,97.99220655398926,26.68518511661325,2052-10-01
ETC,78390001,210457112.71398577,182147553.71161157,98.0087965504761,26.71947748930712,2052-11-01
ETC,78570001,210492736.89144167,182381626.35416105,98.02538654696293,26.753813930154223,2052-12-01
ETC,78740001,210526381.9479278,182602971.1520634,98.04105487697828,26.786283305802773,2053-01-01
ETC,78920001,210562006.1253837,182837629.03861824,98.05764487346511,26.820705596905388,2053-02-01
ETC,79080001,210593672.06090006,183046466.96953663,98.07239153700895,26.851340322875533,2053-03-01
ETC,79260001,210629296.23835596,183281694.77995667,98.08898153349578,26.885846216901037,2053-04-01
ETC,79440001,210664920.41581187,183517224.87494776,98.10557152998261,26.92039645346986,2053-05-01
ETC,79610001,210698565.472298,183739947.87541568,98.12123985999796,26.95306799956581,2053-06-01
ETC,79790001,210734189.6497539,183976066.85843155,98.1378298564848,26.987704620936416,2053-07-01
ETC,79970001,210769813.8272098,184212489.271238,98.15441985297161,27.02238575284418,2053-08-01
ETC,80140001,210797917.26414678,184436056.0691877,98.1675074792229,27.05518107676399,2053-09-01
ETC,80320001,210826416.60396573,184673069.6010515,98.18077947541309,27.089948920746803,2053-10-01
ETC,80500001,210854915.94378468,184910387.71227092,98.19405147160329,27.12476144389807,2053-11-01
ETC,80670001,210881831.98694703,185134801.50447404,98.20658613467181,27.15768101458061,2053-12-01
ETC,80850001,210910331.32676598,185372712.97423047,98.219858130862,27.1925805783193,2054-01-01
ETC,81030001,210938830.66658494,185610930.17725217,98.23313012705218,27.227524990495056,2054-02-01
ETC,81190001,210964163.41309068,185822935.78473043,98.24492745699902,27.258624387336756,2054-03-01
ETC,81360001,210991079.45625302,186048457.07757744,98.25746212006754,27.29170641882605,2054-04-01
ETC,81540001,211019578.79607198,186287542.66013667,98.27073411625773,27.326778214801546,2054-05-01
ETC,81720001,211048078.13589093,186526935.4847778,98.28400611244791,27.361895080544514,2054-06-01
ETC,81890001,211074994.17905328,186753311.17658207,98.29654077551643,27.395102445002816,2054-07-01
ETC,82070001,211103493.51887223,186993302.54710254,98.30981277170663,27.430307112271652,2054-08-01
ETC,82250001,211131992.8586912,187233602.32370827,98.32308476789682,27.465557020057226,2054-09-01
ETC,82420001,211158908.90185353,187460835.65140396,98.33561943096534,27.498890192314914,2054-10-01
ETC,82600001,211187408.2416725,187701736.24151042,98.34889142715552,27.534228234266887,2054-11-01
ETC,82770001,211214324.28483483,187929537.7131014,98.36142609022403,27.567644748341202,2054-12-01
ETC,82950001,211242823.6246538,188171040.61890128,98.37469808641424,27.60307114481831,2055-01-01
ETC,83130001,211271322.96447274,188412853.87322018,98.38797008260443,27.638543066750454,2055-02-01
ETC,83290001,211296655.71097848,188628059.85006547,98.39976741255127,27.670111930216972,2055-03-01
ETC,83470001,211325155.05079743,188870460.40680265,98.41303940874145,27.70567000435608,2055-04-01
ETC,83640001,211352071.09395978,189099680.2834107,98.42557407180996,27.73929458623121,2055-05-01
ETC,83820001,211380570.43377873,189342686.9061589,98.43884606800016,27.774941565034737,2055-06-01
ETC,83990001,211407486.47694108,189572479.89356393,98.45138073106867,27.8086502173282,2055-07-01
ETC,84170001,211435985.81676003,189816094.09764823,98.46465272725887,27.8443863230813,2055-08-01
ETC,84350001,211464485.156579,190060021.36342034,98.47792472344906,27.88016835228794,2055-09-01
ETC,84520001,211491401.19974133,190290684.9333156,98.49045938651757,27.914004711535327,2055-10-01
ETC,84700001,211519900.5395603,190535222.08227724,98.50373138270776,27.9498762053536,2055-11-01
ETC,84870001,211546816.58272263,190766462.372586,98.51626604577628,27.983797164518986,2055-12-01
ETC,85050001,211573732.56314918,191011610.92960772,98.52880067962906,28.019758346634273,2056-01-01
ETC,85230001,211596532.0371501,191257074.52007023,98.53941827758048,28.055765741442286,2056-02-01
ETC,85400001,211618064.87370655,191489190.87605104,98.54944600897905,28.08981521189715,2056-03-01
ETC,85580001,211640864.34770748,191735268.190924,98.56006360693047,28.12591263479083,2056-04-01
ETC,85750001,211662397.1842639,191967964.89967126,98.57009133832905,28.16004723799858,2056-05-01
ETC,85930001,211685196.65826485,192214657.4734303,98.58070893628047,28.19623491407229,2056-06-01
ETC,86100001,211706729.49482128,192447935.9859796,98.59073666767904,28.230454862887346,2056-07-01
ETC,86280001,211729528.9688222,192695245.35693544,98.60135426563048,28.266733017798018,2056-08-01
ETC,86460001,211752328.44282314,192942872.5381322,98.6119718635819,28.30305779273407,2056-09-01
ETC,86630001,211773861.27937958,193177034.8382628,98.62199959498045,28.337407385576203,2056-10-01
ETC,86810001,211796660.7533805,193425281.1534246,98.63261719293189,28.373822982132996,2056-11-01
ETC,86980001,211818193.58993694,193660028.92172828,98.64264492433045,28.408258458114116,2056-12-01
ETC,87160001,211840993.06393787,193908895.91885415,98.65326252228188,28.444765103369775,2057-01-01
ETC,87340001,211863792.5379388,194158082.72788155,98.6638801202333,28.481318662277193,2057-02-01
ETC,87500001,211884058.73705074,194379850.92998138,98.67331798507902,28.513850147675196,2057-03-01
ETC,87680001,211906858.21105167,194629642.94990408,98.68393558303045,28.550492485808928,2057-04-01
ETC,87850001,211928391.0476081,194865852.3743167,98.69396331442901,28.585142374153556,2057-05-01
ETC,88030001,211951190.52160904,195116268.9408761,98.70458091238045,28.62187632790035,2057-06-01
ETC,88200001,211972723.35816547,195353068.9517954,98.71460864377902,28.656612850199426,2057-07-01
ETC,88380001,211995522.8321664,195604111.62652838,98.72522624173044,28.69343864862329,2057-08-01
ETC,88560001,212018322.30616733,195855476.90906465,98.73584383968186,28.730311770833623,2057-09-01
ETC,88730001,212039855.14272377,196093174.04896423,98.74587157108043,28.765179894228105,2057-10-01
ETC,88910001,212062654.6167247,196345167.8117148,98.75648916903185,28.802145209073448,2057-11-01
ETC,89080001,212084187.45328113,196583459.25782788,98.76651690043043,28.837100512071334,2057-12-01
ETC,89260001,212106986.92728207,196836083.07216144,98.77713449838186,28.874158250057953,2058-01-01
ETC,89440001,212129786.401283,197089031.5261757,98.78775209633328,28.911263609889957,2058-02-01
ETC,89600001,212150052.60039493,197314147.47067317,98.797189961179,28.944286180267202,2058-03-01
ETC,89780001,212172852.07439587,197567710.27165446,98.80780755913042,28.981481659508564,2058-04-01
ETC,89950001,212194384.9109523,197807485.43857434,98.81783529052899,29.016654611571123,2058-05-01
ETC,90130001,212213891.07693204,198061682.21415135,98.82691921184833,29.05394308942594,2058-06-01
ETC,90300001,212231117.3461772,198302056.8829063,98.83494139696718,29.089203983244836,2058-07-01
ETC,90480001,212249356.92537794,198556889.21818498,98.84343547532832,29.126585692234503,2058-08-01
ETC,90660001,212267596.50457868,198812049.03125313,98.85192955368947,29.164015439395662,2058-09-01
ETC,90830001,212284822.77382383,199053334.37173972,98.85995173880832,29.199409920914967,2058-10-01
ETC,91010001,212303062.35302457,199309132.15236038,98.86844581716946,29.23693325242196,2058-11-01
ETC,91190001,212321301.93222532,199565258.65143472,98.8769398955306,29.27450480409521,2058-12-01
ETC,91360001,212338528.20147046,199807458.11377925,98.88496208064946,29.31003337941872,2059-01-01
ETC,91540001,212356767.7806712,200064224.99737918,98.8934561590106,29.34769886998694,2059-02-01
ETC,91700001,212372980.73996076,200292739.22073075,98.90100645088717,29.381219938606367,2059-03-01
ETC,91880001,212391220.3191615,200550129.7252842,98.9095005292483,29.418976908997884,2059-04-01
ETC,92060001,212409459.89836225,200807850.99505594,98.91799460760944,29.45678239979841,2059-05-01
ETC,92230001,212426686.1676074,201051558.51145625,98.9260167927283,29.492532193664665,2059-06-01
ETC,92410001,212444925.74680814,201309924.1531053,98.93451087108944,29.53043220827031,2059-07-01
ETC,92590001,212463165.3260089,201568621.81309435,98.94300494945058,29.568380927107114,2059-08-01
ETC,92760001,212480391.59525403,201813252.62789038,98.95102713456943,29.604266160896653,2059-09-01
ETC,92940001,212498631.17445478,202072597.1009913,98.95952121293058,29.64230976164667,2059-10-01
ETC,93120001,212516870.75365552,202332274.8503018,98.96801529129172,29.680402251146475,2059-11-01
ETC,93290001,212534097.02290067,202577832.4614558,98.97603747641058,29.71642343798023,2059-12-01
ETC,93470001,212552336.60210142,202838159.47436324,98.98453155477172,29.754611168858307,2060-01-01
ETC,93650001,212570576.18130216,203098821.0261139,98.99302563313286,29.792847973703662,2060-02-01
ETC,93810001,212586789.1405917,203330801.37817842,99.00057592500943,29.82687749355526,2060-03-01
ETC,93990001,212605028.71979246,203592096.0100331,99.00907000337057,29.86520716579984,2060-04-01
ETC,94160001,212622254.9890376,203839182.58474264,99.01709218848943,29.90145263841988,2060-05-01
ETC,94340001,212640494.56823835,204101130.52283314,99.02558626685057,29.93987814506303,2060-06-01
ETC,94520001,212658734.1474391,204363415.08276966,99.0340803452117,29.978353031232036,2060-07-01
ETC,94690001,212675960.41668424,204611437.75761044,99.04210253033057,30.01473582167971,2060-08-01
ETC,94870001,212694199.99588498,204874378.09886572,99.0505966086917,30.053306905320635,2060-09-01
ETC,95040001,212710615.57639483,205123020.8965117,99.05824126022996,30.08978066244339,2060-10-01
ETC,95220001,212725207.23868254,205386618.65871364,99.06503652241925,30.128448184075534,2060-11-01
ETC,95400001,212739798.90097025,205650555.16290548,99.07183178460852,30.16716539624038,2060-12-01
ETC,95570001,212753579.9153531,205900139.95651096,99.07824953223172,30.203777336057996,2061-01-01
ETC,95750001,212768171.5776408,206164736.3723227,99.08504479442101,30.242591351574376,2061-02-01
ETC,95910001,212781141.94411877,206400218.62616083,99.09108502747813,30.277134570258063,2061-03-01
ETC,96090001,212795733.60640648,206665457.67885077,99.09788028966742,30.316042855070137,2061-04-01
ETC,96270001,212810325.2686942,206931037.58270854,99.10467555185669,30.355001139813147,2061-05-01
ETC,96440001,212824106.28307703,207182176.41510677,99.11109329947989,30.3918410437384,2061-06-01
ETC,96620001,212838697.94536474,207448420.3395218,99.11788856166916,30.43089673457867,2061-07-01
ETC,96800001,212853289.60765246,207715006.40643406,99.12468382385845,30.47000261477678,2061-08-01
ETC,96970001,212867070.6220353,207967096.6911503,99.13110157148165,30.506982088563255,2061-09-01
ETC,97150001,212881662.284323,208234349.29429582,99.13789683367092,30.54618574388662,2061-10-01
ETC,97330001,212896253.94661072,208501945.3361628,99.14469209586021,30.585439778712768,2061-11-01
ETC,97500001,212910034.96099356,208754990.67782003,99.15110984348341,30.62255935112761,2061-12-01
ETC,97680001,212924626.62328127,209023255.78112617,99.15790510567268,30.661911531504977,2062-01-01
ETC,97860001,212939218.28556898,209291865.62429357,99.16470036786197,30.70131428225111,2062-02-01
ETC,98020001,212952188.65204695,209530919.69869223,99.17074060091909,30.7363814562508,2062-03-01
ETC,98200001,212966780.31433466,209800181.92632213,99.17753586310837,30.775879906179306,2062-04-01
ETC,98370001,212980561.3287175,210054802.85386175,99.18395361073158,30.813230603474274,2062-05-01
ETC,98550001,212995152.9910052,210324738.30883983,99.19074887292085,30.852827810056976,2062-06-01
ETC,98720001,213008934.00538805,210579995.8565743,99.19716662054407,30.890271894052006,2062-07-01
ETC,98900001,213023525.66767576,210850606.22214827,99.20396188273334,30.92996810420685,2062-08-01
ETC,99080001,213038117.32996348,211121564.34140852,99.21075714492261,30.96971532683265,2062-09-01
ETC,99250001,213051898.3443463,211377788.9454228,99.21717489254583,31.007301269655713,2062-10-01
ETC,99430001,213066490.00663403,211649424.53221232,99.2239701547351,31.047147870933756,2062-11-01
ETC,99600001,213080271.02101687,211906289.7660403,99.2303879023583,31.08482778863344,2062-12-01
ETC,99780001,213094862.68330458,212178604.51420888,99.23718316454759,31.124774017036906,2063-01-01
ETC,99960001,213109454.3455923,212451269.20631787,99.24397842673686,31.16477157920274,2063-02-01
ETC,100120001,213120479.1232421,212693931.96515727,99.24911260906865,31.200368116132182,2063-03-01
ETC,100300001,213132152.4509265,212967258.8899246,99.25454881782079,31.2404628221259,2063-04-01
ETC,100470001,213143177.26040623,213225723.49417883,99.2596830149756,31.278377353693465,2063-05-01
ETC,100650001,213154850.58809063,213499733.8091178,99.26511922372775,31.31857230714006,2063-06-01
ETC,100820001,213165875.39757034,213758844.6437834,99.27025342088255,31.356581635143687,2063-07-01
ETC,101000001,213177548.72525474,214033540.05755466,99.2756896296347,31.396877086688967,2063-08-01
ETC,101180001,213189222.05293915,214308588.4745926,99.28112583838686,31.437224320773428,2063-09-01
ETC,101350001,213200246.86241886,214568680.9639126,99.28626003554166,31.475377649060928,2063-10-01
ETC,101530001,213211920.19010326,214844417.07531413,99.2916962442938,31.51582576198616,2063-11-01
ETC,101700001,213222944.99958298,215105159.86519167,99.29683044144862,31.55407448376511,2063-12-01
ETC,101880001,213234618.32726738,215381585.39037654,99.30226665020076,31.594623727755184,2064-01-01
ETC,102060001,213246291.65495178,215658366.1421439,99.30770285895291,31.635225080425727,2064-02-01
ETC,102230001,213257316.4644315,215920096.76942104,99.31283705610771,31.673618709444025,2064-03-01
ETC,102410001,213268989.7921159,216197569.54685113,99.31827326485987,31.714321576319616,2064-04-01
ETC,102580001,213280014.6015956,216459954.57046896,99.32340746201467,31.752811199645482,2064-05-01
ETC,102760001,213291687.92928,216738121.10381076,99.32884367076682,31.793615834538752,2064-06-01
ETC,102930001,213302712.73875973,217001162.1599325,99.33397786792163,31.832201692183244,2064-07-01
ETC,103110001,213314386.06644413,217280024.18375936,99.33941407667378,31.873108349541162,2064-08-01
ETC,103290001,213326059.39412853,217559244.565244,99.34485028542592,31.914067574881333,2064-09-01
ETC,103460001,213337084.20360824,217823282.16586602,99.34998448258074,31.952799617021853,2064-10-01
ETC,103640001,213348757.53129265,218103200.67273864,99.35542069133288,31.993861251344242,2064-11-01
