coin,block,original_whitepaper,current_plan,original_whitepaper_pct,current_plan_pct,date
ETH,132910001,1058192204.7863842,268755248.9332035,52.22531719730893,39.42408051975988,2078-10-01
ETH,133090001,1059527804.7786595,269100618.6624982,52.29123351471308,39.47474328475088,2078-11-01
ETH,133260001,1060789204.7713639,269427208.69924724,52.35348781448367,39.52265123057465,2078-12-01
ETH,133440001,1062124804.7636391,269773441.9449313,52.419404131887816,39.57344066598345,2079-01-01
ETH,133620001,1063460404.7559143,270120120.12511563,52.48532044929196,39.62429536945169,2079-02-01
ETH,133780001,1064647604.7490479,270428652.49498844,52.54391273142899,39.66955441105589,2079-03-01
ETH,133960001,1065983204.7413231,270776172.6676224,52.60982904883315,39.72053262756532,2079-04-01
ETH,134130001,1067244604.7340275,271104796.216025,52.67208334860373,39.768738872036224,2079-05-01
ETH,134310001,1068580204.7263027,271453185.28173107,52.73799966600789,39.819844547676496,2079-06-01
ETH,134480001,1069841604.7190071,271782630.4766078,52.80025396577847,39.8681713206092,2079-07-01
ETH,134660001,1071177204.7112824,272131890.6078489,52.86617028318261,39.91940477406191,2079-08-01
ETH,134840001,1072512804.7035576,272481599.5633543,52.93208660058677,39.97070406616896,2079-09-01
ETH,135010001,1073774204.696782,272812292.87820995,52.99434090038302,40.019213927553864,2079-10-01
ETH,135190001,1075109804.710515,273162876.1993297,53.06025721884618,40.07064148156657,2079-11-01
ETH,135360001,1076371204.723485,273494396.335626,53.12251151961694,40.119272630536294,2079-12-01
ETH,135540001,1077706804.737218,273845856.2085048,53.1884278380801,40.170828767143256,2080-01-01
ETH,135720001,1079042404.7509508,274197767.7324738,53.25434415654327,40.22245115707557,2080-02-01
ETH,135890001,1080303804.7639208,274530543.849769,53.31659845731402,40.271266547641424,2080-03-01
ETH,136070001,1081639404.7776537,274883335.24635965,53.38251477577718,40.32301800730994,2080-04-01
ETH,136240001,1082900804.7906237,275216943.3926568,53.444769076547935,40.37195544936502,2080-05-01
ETH,136420001,1084236404.8043566,275570616.8617816,53.5106853950111,40.423836301477955,2080-06-01
ETH,136590001,1085497804.8173265,275905059.1173778,53.57293969578186,40.472896100183924,2080-07-01
ETH,136770001,1086833404.8310595,276259616.8644598,53.638856014245015,40.524906668257856,2080-08-01
ETH,136950001,1088169004.8447924,276614630.243623,53.70477233270818,40.57698407363423,2080-09-01
ETH,137120001,1089430404.8577623,276950339.5508151,53.76702663347894,40.62622973789756,2080-10-01
ETH,137300001,1090766004.8714952,277306240.5580629,53.8329429519421,40.67843735066976,2080-11-01
ETH,137470001,1092027404.8844652,277642789.2280177,53.895197252712855,40.72780614222186,2080-12-01
ETH,137650001,1093363004.8981981,277999580.08266,53.96111357117602,40.78014428794354,2081-01-01
ETH,137830001,1094698604.911931,278356829.43908453,54.02702988963918,40.83254969192809,2081-02-01
ETH,137990001,1095885804.924138,278674769.813956,54.08562217271754,40.87918880684462,2081-03-01
ETH,138170001,1097221404.937871,279032886.8375044,54.151538491180695,40.931721490123955,2081-04-01
ETH,138340001,1098482804.950841,279371531.0265046,54.21379279195146,40.98139767627357,2081-05-01
ETH,138520001,1099818404.9645739,279730543.4380806,54.27970911041462,41.03406170526556,2081-06-01
ETH,138690001,1101079804.9775438,280070034.3278293,54.341963411185375,41.083862095123266,2081-07-01
ETH,138870001,1102415404.9912767,280429944.366138,54.407879729648535,41.136657798226636,2081-08-01
ETH,139050001,1103751005.0050097,280790316.9146031,54.4737960481117,41.18952134758687,2081-09-01
ETH,139220001,1105012405.0179796,281131093.98295486,54.53605034888246,41.23951040876916,2081-10-01
ETH,139400001,1106348005.0317125,281492367.5588578,54.601966667345614,41.29250613109494,2081-11-01
ETH,139580001,1107683605.0454454,281854105.39716345,54.66788298580878,41.34556995671701,2081-12-01
ETH,139750001,1108945005.0584154,282196173.51687646,54.73013728657954,41.39574840401558,2082-01-01
ETH,139930001,1110280605.0721483,282558815.79620737,54.796053605042694,41.448944903347076,2082-02-01
ETH,140090001,1111467805.0843554,282881555.69807607,54.854645888121055,41.496288067540945,2082-03-01
ETH,140270001,1112803405.0980883,283245078.7425611,54.92056220658422,41.549613767535476,2082-04-01
ETH,140450001,1114139005.1118212,283609068.9401754,54.986478525047374,41.603007994870985,2082-05-01
ETH,140620001,1115400405.1247911,283953266.9457665,55.048732825818135,41.65349887808546,2082-06-01
ETH,140800001,1116736005.138524,284318167.2159068,55.114649144281294,41.70702660522305,2082-07-01
ETH,140980001,1118071605.152257,284683536.4090089,55.180565462744454,41.76062311932082,2082-08-01
ETH,141150001,1119333005.165227,285029038.42635596,55.242819763515215,41.811305289829846,2082-09-01
ETH,141330001,1120668605.1789598,285395321.1398395,55.308736081978374,41.865035809500405,2082-10-01
ETH,141510001,1122004205.1926928,285762074.5528253,55.37465240044154,41.918835376734314,2082-11-01
ETH,141680001,1123265605.2056627,286108885.52224493,55.436906701212294,41.96970955923981,2082-12-01
ETH,141860001,1124601205.2193956,286476555.91653067,55.50282301967545,42.02364363973346,2083-01-01
ETH,142040001,1125936805.2331285,286844698.79358757,55.56873933813862,42.07764702938064,2083-02-01
ETH,142200001,1127124005.2453356,287172334.04955727,55.62733162121698,42.125708299862744,2083-03-01
ETH,142370001,1128385405.2583055,287520856.5598255,55.68958592198774,42.17683355067106,2083-04-01
ETH,142550001,1129721005.2720385,287890341.43794525,55.755502240450895,42.231033800316965,2083-05-01
ETH,142730001,1131056605.2857714,288260301.1305783,55.82141855891406,42.2853037011629,2083-06-01
ETH,142900001,1132318005.2987413,288610144.0362069,55.88367285968482,42.33662264259946,2083-07-01
ETH,143080001,1133653605.3124743,288981028.7266926,55.949589178147974,42.391028232664375,2083-08-01
ETH,143260001,1134989205.3262072,289352390.03055036,56.01550549661113,42.44550373780642,2083-09-01
ETH,143430001,1136250605.3391771,289703558.333927,56.0777597973819,42.49701710367838,2083-10-01
ETH,143610001,1137586205.35291,290075848.1400412,56.143676115845054,42.55162881210525,2083-11-01
ETH,143780001,1138847605.36588,290427894.4577903,56.205930416615814,42.60327097512428,2083-12-01
ETH,143960001,1140183205.379613,290801115.0876614,56.27184673507897,42.65801922738011,2084-01-01
ETH,144140001,1141518805.3933458,291174815.3327537,56.33776305354213,42.71283783505848,2084-02-01
ETH,144300001,1142706005.4055529,291507396.4665696,56.396355336620495,42.76162462322711,2084-03-01
ETH,144480001,1144041605.4192858,291882004.33378094,56.462271655083654,42.81657637125398,2084-04-01
ETH,144660001,1145377205.4330187,292257093.5989122,56.52818797354682,42.87159873620993,2084-05-01
ETH,144830001,1146638605.4459887,292611787.1533647,56.590442274317574,42.92362922605555,2084-06-01
ETH,145010001,1147974205.4597216,292987814.2416088,56.656358592780734,42.97878916158571,2084-07-01
ETH,145190001,1149309805.4734545,293364324.55161226,56.722274911243886,43.03401998158649,2084-08-01
ETH,145360001,1150571205.4864244,293720361.88074356,56.784529212014654,43.08624759160501,2084-09-01
ETH,145540001,1151906805.5001574,294097813.566891,56.85044553047781,43.14161650337907,2084-10-01
ETH,145720001,1153242405.5138903,294475750.30546856,56.916361848940966,43.19705656816738,2084-11-01
ETH,145890001,1154503805.5268602,294833136.5002391,56.978616149711726,43.24948204515884,2084-12-01
ETH,146070001,1155839405.5405931,295212018.18141246,57.04453246817489,43.3050607248882,2085-01-01
ETH,146250001,1157175005.554326,295591386.752662,57.110448786638045,43.360710827198666,2085-02-01
ETH,146410001,1158362205.566533,295929012.5134603,57.16904106971641,43.410237618701686,2085-03-01
ETH,146590001,1159697805.580266,296309302.4737398,57.23495738817957,43.46602288084792,2085-04-01
ETH,146760001,1160959205.593236,296668913.93232656,57.297211688950334,43.518774784877436,2085-05-01
ETH,146940001,1162294805.6069689,297050154.7188833,57.363128007413486,43.5746995250501,2085-06-01
ETH,147110001,1163556205.6199389,297410665.3019818,57.42538230818425,43.627583322902304,2085-07-01
ETH,147290001,1164891805.6336718,297792859.2921345,57.49129862664741,43.68364788983359,2085-08-01
ETH,147470001,1166227405.6474047,298175544.42891973,57.557214945110566,43.73978450374614,2085-09-01
ETH,147640001,1167488805.6603746,298537420.8248065,57.61946924588133,43.79286865457211,2085-10-01
ETH,147820001,1168824405.6741076,298921062.77644694,57.685385564344486,43.84914562498391,2085-11-01
ETH,147990001,1170085805.6870775,299283843.95979196,57.747639865115254,43.90236250033804,2085-12-01
